rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Santana Featuring Rob Thomas,Smooth,NA,NA,8,NA,8 WEEKS AT NO. 1,20WEEKS ON CHART
2,2,Brian McKnight,Back At One,2,16,NA,NA,NA,NA
3,3,Jessica Simpson,I Wanna Love You Forever,5,9,NA,NA,NA,NA
4,3,Marc Anthony, I Need To Know,3,14,NA,NA,NA,NA
5,5,Whitney Houston,My Love Is Your Love,6,15,NA,NA,NA,NA
6,6,Savage Garden,I Knew I Loved You,7,8,NA,NA,NA,NA
7,7,Donell Jones, U Know What's Up,9,12,NA,NA,NA,NA
8,3,Lou Bega,Mambo No. 5 (A Little Bit Of...),4,16,NA,NA,NA,NA
9,8,Jennifer Lopez,Waiting For Tonight,8,9,NA,NA,NA,NA
10,10,LFO ,Girl On TV,15,4,NA,NA,NA,NA
11,9,Len,Steal My Sunshine,11,18,NA,NA,NA,NA
12,1,TLC,Unpretty,10,25,NA,NA,NA,NA
13,13,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",Hot Boyz,21,3,NA,NA,NA,NA
14,14,Blaque,Bring It All To Me,17,8,NA,NA,NA,NA
15,4,702,Where My Girls At?,13,33,NA,NA,NA,NA
16,2,Puff Daddy Featuring R. Kelly,Satisfy You,12,12,NA,NA,NA,NA
17,17,Kevon Edmonds,24/7,22,6,NA,NA,NA,NA
18,13,Ideal,Get Gone,16,17,NA,NA,NA,NA
19,19, Smash Mouth,Then The Morning Comes,23,7,NA,NA,NA,NA
20,7,Sugar Ray,Someday,19,24,NA,NA,NA,NA
21,1,Mariah Carey Featuring Jay-Z,Heartbreaker,14,15,NA,NA,NA,NA
22,19,Juvenile Featuring Mannie Fresh & Lil' Wayne,Back That Thang Up,20,23,NA,NA,NA,NA
23,10,Britney Spears,(You Drive Me) Crazy,18,13,NA,NA,NA,NA
24,24,Train,Meet Virginia,26,10,NA,NA,NA,NA
25,25,Will Smith Featuring K-Ci,Will 2K,25,7,NA,NA,NA,NA
26,9,Red Hot Chili Peppers,Scar Tissue,24,28,NA,NA,NA,NA
27,27,Sole Featuring JT Money & Kandi,"4, 5, 6",41,7,NA,NA,NA,NA
28,28,Christina Aguilera,What A Girl Wants,51,3,NA,NA,NA,NA
29,29,LeAnn Rimes,Big Deal,37,9,NA,NA,NA,NA
30,30,Foo Fighters,Learn To Fly,32,9,NA,NA,NA,NA
