rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Meat Loaf,I'd Do Anything For Love (But I Won't Do That),NA,NA,2,NA,2 WEEKS AT NO. 1,9WEEKS ON CHART
2,2,Ace Of Base,All That She Wants,2,9,NA,NA,NA,NA
3,3,Janet Jackson,Again,4,4,NA,NA,NA,NA
4,2,Xscape,Just Kickin' It,3,9,NA,NA,NA,NA
5,5,DRS,Gangsta Lean,7,5,NA,NA,NA,NA
6,1,Mariah Carey,Dreamlover,5,15,NA,NA,NA,NA
7,7,Salt-N-Pepa,Shoop ,12,6,NA,NA,NA,NA
8,6,Zhane,Hey Mr. D.J.,6,12,NA,NA,NA,NA
9,2,Tag Team,Whoomp! (There It Is),9,25,NA,NA,NA,NA
10,10,Tony Toni Tone,Anniversary,10,8,NA,NA,NA,NA
11,11,Haddaway,What Is Love,11,12,NA,NA,NA,NA
12,12,Mariah Carey,Hero,21,4,NA,NA,NA,NA
13,3,Billy Joel,The River Of Dreams,8,16,NA,NA,NA,NA
14,14,Toni Braxton,Breathe Again,15,5,NA,NA,NA,NA
15,15,Tevin Campbell,Can We Talk,18,5,NA,NA,NA,NA
16,7,Toni Braxton, Another Sad Love Song,14,20,NA,NA,NA,NA
17,2,SWV,Right Here (Human Nature)/Downtown,13,18,NA,NA,NA,NA
18,12,Def Leppard,"Two Steps Behind (From ""Last Action Hero"")",16,10,NA,NA,NA,NA
19,4,Janet Jackson,If,17,17,NA,NA,NA,NA
20,16,Inner Circle,Sweat (A La La La La Long),20,15,NA,NA,NA,NA
21,11,2Pac,I Get Around,22,20,NA,NA,NA,NA
22,20,Blind Melon,No Rain,23,13,NA,NA,NA,NA
23,12, Aerosmith,Cryin',19,16,NA,NA,NA,NA
24,24,Bryan Adams,Please Forgive Me,31,4,NA,NA,NA,NA
25,25,Michael Bolton,Said I Loved You...But I Lied,55,2,NA,NA,NA,NA
26,19,Rod Stewart,Reason To Believe,24,14,NA,NA,NA,NA
27,27,2Pac,Keep Ya Head Up,61,3,NA,NA,NA,NA
28,28,K7,Come Baby Come,28,11,NA,NA,NA,NA
29,29,R.E.M.,Everybody Hurts,29,10,NA,NA,NA,NA
30,30,R. Kelly,Sex Me (Parts I & II),41,3,NA,NA,NA,NA
31,31,Mr. Big,Wild World,39,6,NA,NA,NA,NA
