rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Lisa Loeb & Nine Stories,"Stay (I Missed You) (From ""Reality Bites"")",NA,NA,2,NA,2 WEEKS AT NO. 1,15WEEKS ON CHART
2,1,All-4-One,I Swear,2,17,NA,NA,NA,NA
3,3,Coolio,Fantastic Voyage,3,11,NA,NA,NA,NA
4,4,John Mellencamp With Me'Shell Ndegeocello,Wild Night,8,12,NA,NA,NA,NA
5,4,Elton John,"Can You Feel The Love Tonight (From ""The Lion King"")",4,13,NA,NA,NA,NA
6,6,Da Brat,Funkdafied,9,11,NA,NA,NA,NA
7,4, Ace Of Base,Don't Turn Around,6,15,NA,NA,NA,NA
8,2,Janet Jackson,"Any Time, Any Place/And On And On",5,12,NA,NA,NA,NA
9,2,Warren G & Nate Dogg,"Regulate (From ""Above The Rim"")",7,17,NA,NA,NA,NA
10,5,Aaliyah,Back & Forth,10,16,NA,NA,NA,NA
11,11,Collective Soul, Shine,12,15,NA,NA,NA,NA
12,10,Jon Secada,If You Go,11,15,NA,NA,NA,NA
13,13,Babyface,When Can I See You,17,9,NA,NA,NA,NA
14,14,Aaron Hall,I Miss You,15,14,NA,NA,NA,NA
15,12,Mariah Carey,Anytime You Need A Friend,14,12,NA,NA,NA,NA
16,7,Toni Braxton,You Mean The World To Me,13,20,NA,NA,NA,NA
17,17,Warren G ,This D.J.,22,4,NA,NA,NA,NA
18,2,Madonna,"I'll Remember (From ""With Honors"")",16,20,NA,NA,NA,NA
19,17,Aerosmith,Crazy,18,13,NA,NA,NA,NA
20,20,Tevin Campbell,Always In My Heart,23,8,NA,NA,NA,NA
21,21,Seal,Prayer For The Dying,21,10,NA,NA,NA,NA
22,20,Erasure,Always,20,16,NA,NA,NA,NA
23,23,Changing Faces,Stroke You Up,30,3,NA,NA,NA,NA
24,13,R. Kelly,Your Body's Callin',19,14,NA,NA,NA,NA
25,25,Melissa Etheridge,Come To My Window,28,25,NA,NA,NA,NA
26,26,Ahmad,Back In The Day,26,12,NA,NA,NA,NA
27,27,Richard Marx, The Way She Loves Me,27,5,NA,NA,NA,NA
28,28,Crystal Waters,100% Pure Love,32,12,NA,NA,NA,NA
29,29,Steve Perry,You Better Wait,29,5,NA,NA,NA,NA
30,1,Ace Of Base,The Sign,24,33,NA,NA,NA,NA
31,NA,Boyz II Men,I'll Make Love To You,NA,NA,NA,NA,NA,NA
32,6,Big Mountain,"Baby I Love Your Way (From ""Reality Bites"")",25,25,NA,NA,NA,NA
33,33,69 Boyz,Tootsee Roll,40,6,NA,NA,NA,NA
34,34,Public Enemy,Give It Up,34,5,NA,NA,NA,NA
35,26,Aretha Franklin,Willing To Forgive,33,14,NA,NA,NA,NA
36,19,Joshua Kadison,Beautiful In My Eyes,35,18,NA,NA,NA,NA
37,4,Enigma,Return To Innocence,37,24,NA,NA,NA,NA
38,17,Tim McGraw,Don't Take The Girl,36,13,NA,NA,NA,NA
39,39,BLACKstreet,Booti Call,41,8,NA,NA,NA,NA
40,40,The Puppies,Funky Y-2-C,43,7,NA,NA,NA,NA
41,41,C+C Music Factory,Do You Wanna Get Funky,50,3,NA,NA,NA,NA
42,42,Spin Doctors,You Let Your Heart Go Too Fast,42,5,NA,NA,NA,NA
43,3,Prince,The Most Beautiful Girl In The World,31,24,NA,NA,NA,NA
44,34,Shai,"The Place Where You Belong (From ""Beverly Hills Cop III"")",38,11,NA,NA,NA,NA
45,33,Toad The Wet Sprocket,Fall Down,39,11,NA,NA,NA,NA
46,18,SWV ,"Anything (From ""Above The Rim"")",44,19,NA,NA,NA,NA
47,47,Ice Cube Featuring George Clinton,Bop Gun (One Nation),55,3,NA,NA,NA,NA
48,48,Heavy D & The Boyz,Nuttin' But Love,51,7,NA,NA,NA,NA
49,49,Fugees,Nappy Heads,68,7,NA,NA,NA,NA
50,50,Immature,Never Lie,69,3,NA,NA,NA,NA
51,51,Salt-N-Pepa,None Of Your Business,54,4,NA,NA,NA,NA
52,52,Wet Wet Wet,Love Is All Around,58,6,NA,NA,NA,NA
53,43,Live,Selling The Drama,46,11,NA,NA,NA,NA
54,40,Zhane,Sending My Love,48,13,NA,NA,NA,NA
55,40,David Ball,Thinkin' Problem,45,7,NA,NA,NA,NA
56,56,Terror Fabulous Featuring Nadine Sutherland,Action,59,4,NA,NA,NA,NA
57,47,Meat Puppets,Backwater,52,10,NA,NA,NA,NA
58,58,Gerald Levert,I'd Give Anything,81,2,NA,NA,NA,NA
59,41,CeCe Peniston,I'm Not Over You,53,9,NA,NA,NA,NA
60,60,Blur,Girls & Boys,60,8,NA,NA,NA,NA
61,61,Patti LaBelle,The Right Kinda Lover ,63,7,NA,NA,NA,NA
62,57,Nine Inch Nails,Closer,57,10,NA,NA,NA,NA
63,63, Sheryl Crow,All I Wanna Do,84,2,NA,NA,NA,NA
64,22,General Public,"I'll Take You There (From ""Threesome"")",56,19,NA,NA,NA,NA
65,58,DJ Miko,What's Up,65,9,NA,NA,NA,NA
66,66,Crash Test Dummies,Afternoons & Coffeespoons,66,6,NA,NA,NA,NA
67,66,Miranda,Your Love Is So Divine,72,9,NA,NA,NA,NA
68,NA,Craig Mack,Flava In Ya Ear,NA,NA,NA,NA,NA,NA
69,69,Mad Lion,Take It Easy,73,3,NA,NA,NA,NA
70,70,Queen Latifah,Weekend Love,74,4,NA,NA,NA,NA
71,23,Celine Dion,Misled,64,16,NA,NA,NA,NA
72,67,Cause And Effect,It's Over Now,67,8,NA,NA,NA,NA
73,73,John Michael Montgomery,Be My Baby Tonight,80,2,NA,NA,NA,NA
74,74,Blackgirl,90's Girl,78,7,NA,NA,NA,NA
75,NA,The Lady Of Rage ,Afro Puffs,NA,NA,NA,NA,NA,NA
76,76, OutKast,Southernplayalisticadillacmuzik,77,5,NA,NA,NA,NA
77,50,Roxette,Sleeping In My Car,62,7,NA,NA,NA,NA
78,55,Atlantic Starr,I'll Remember You,76,11,NA,NA,NA,NA
79,NA,The 4 Seasons,"December 1963 (Oh, What A Night)",NA,NA,NA,NA,NA,NA
80,80,Big Mountain ,Sweet Sensual Love,91,2,NA,NA,NA,NA
81,NA,Pretenders,I'll Stand By You,NA,NA,NA,NA,NA,NA
82,82,Melissa Etheridge,I'm The Only One,96,2,NA,NA,NA,NA
83,NA,Patra Featuring Yo-Yo, Romantic Call,NA,NA,NA,NA,NA,NA
84,57,Stevie Nicks,Maybe Love Will Change Your Mind,71,9,NA,NA,NA,NA
85,82,Gravediggaz,Diary Of A Madman,88,6,NA,NA,NA,NA
86,42,The Cranberries,Dreams,79,20,NA,NA,NA,NA
87,87,Billy Lawrence,Happiness,89,3,NA,NA,NA,NA
88,85,House Of Pain,On Point,85,3,NA,NA,NA,NA
89,34,M People,Moving On Up,75,15,NA,NA,NA,NA
90,NA, Amy Grant,Lucky One,NA,NA,NA,NA,NA,NA
91,73,Sarah McLachlan,Possession,87,15,NA,NA,NA,NA
92,92,Bonnie Raitt,You,94,2,NA,NA,NA,NA
93,93,Keith Sweat,When I Give My Love,98,2,NA,NA,NA,NA
94,94,Rayvon,"No Guns, No Murder",95,2,NA,NA,NA,NA
95,NA,The Rolling Stones,Love Is Strong,NA,NA,NA,NA,NA,NA
96,27,Domino,Sweet Potatoe Pie,82,19,NA,NA,NA,NA
97,88,Kathy Troccoli,Tell Me Where It Hurts,92,6,NA,NA,NA,NA
98,53,Patra,Worker Man,93,16,NA,NA,NA,NA
99,51,Boston,I Need Your Love,86,10,NA,NA,NA,NA
100,59,Nice & Smooth,Old To The New,83,7,NA,NA,NA,NA
