rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Destiny's Child,Say My Name,NA,NA,3,NA,3WEEKS AT NO. 1,15WEEKS ON CHART
2,2,Santana Featuring The Product G&B,Maria Maria,2,8,NA,NA,NA,NA
3,3,Faith Hill,Breathe,4,22,NA,NA,NA,NA
4,1,Lonestar,Amazed,3,35,NA,NA,NA,NA
5,5,'N Sync,Bye Bye Bye,5,10,NA,NA,NA,NA
6,6,Backstreet Boys,Show Me The Meaning Of Being Lonely,6,14,NA,NA,NA,NA
7,4,Montell Jordan,Get It On Tonite,9,24,NA,NA,NA,NA
8,1,Santana Featuring Rob Thomas ,Smooth,10,36,NA,NA,NA,NA
9,6,Celine Dion,That's The Way It Is,7,21,NA,NA,NA,NA
10,10,Sisqo,Thong Song,13,10,NA,NA,NA,NA
11,11,P!nk,There You Go,11,5,NA,NA,NA,NA
12,1,Savage Garden,I Knew I Loved You,8,24,NA,NA,NA,NA
13,12,Sonique,It Feels So Good,12,11,NA,NA,NA,NA
14,14,Third Eye Blind,Never Let You Go,16,11,NA,NA,NA,NA
15,15,Macy Gray,I Try,20,7,NA,NA,NA,NA
16,6,Blink-182,All The Small Things,14,18,NA,NA,NA,NA
17,17,Vertical Horizon,Everything You Want,19,11,NA,NA,NA,NA
18,1,Christina Aguilera,What A Girl Wants,15,19,NA,NA,NA,NA
19,5,Blaque,Bring It All To Me,18,24,NA,NA,NA,NA
20,20,Joe,I Wanna Know,23,14,NA,NA,NA,NA
21,2,Brian McKnight,Back At One,21,32,NA,NA,NA,NA
22,3,Marc Anthony,I Need To Know,22,30,NA,NA,NA,NA
23,5,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",Hot Boyz,17,19,NA,NA,NA,NA
24,24,Dixie Chicks,Goodbye Earl,29,3,NA,NA,NA,NA
25,25,Dr. Dre Featuring Eminem, Forgot About Dre,25,11,NA,NA,NA,NA
26,26,Kid Rock,Only God Knows Why,26,7,NA,NA,NA,NA
27,27,Marc Anthony,You Sang To Me,30,6,NA,NA,NA,NA
