rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Enrique Iglesias,Bailamos,NA,NA,2,NA,2 WEEKS AT NO. 1,10WEEKS ON CHART
2,2,TLC,Unpretty,4,12,NA,NA,NA,NA
3,3,LFO,Summer Girls,3,9,NA,NA,NA,NA
4,1,Christina Aguilera,Genie In A Bottle,2,11,NA,NA,NA,NA
5,NA,Garth Brooks as Chris Gaines,Lost In You,NA,NA,NA,NA,NA,NA
6,6,Santana Featuring Rob Thomas,Smooth,8,7,NA,NA,NA,NA
7,4,Smash Mouth,All Star,5,17,NA,NA,NA,NA
8,4,702,Where My Girls At?,7,20,NA,NA,NA,NA
9,1,Destiny's Child,"Bills, Bills, Bills",6,13,NA,NA,NA,NA
10,10,Sugar Ray,Someday,10,11,NA,NA,NA,NA
11,2,Pearl Jam,Last Kiss,11,16,NA,NA,NA,NA
12,6,Backstreet Boys,I Want It That Way,12,21,NA,NA,NA,NA
13,1,Jennifer Lopez,If You Had My Love,9,18,NA,NA,NA,NA
14,14,Tal Bachman,She's So High,14,13,NA,NA,NA,NA
15,15, Red Hot Chili Peppers,Scar Tissue,15,15,NA,NA,NA,NA
16,16,Lou Bega,Mambo No. 5 (A Little Bit Of...),35,3,NA,NA,NA,NA
17,17,Faith Evans,Never Gonna Let You Go,17,10,NA,NA,NA,NA
18,18,Ricky Martin,She's All I Ever Had,23,6,NA,NA,NA,NA
19,19,98 Degrees,I Do (Cherish You),21,6,NA,NA,NA,NA
20,18,Tracie Spencer,It's All About You (Not About Me),19,5,NA,NA,NA,NA
21,2,K-Ci & JoJo,Tell Me It's Real,13,16,NA,NA,NA,NA
22,16,Ginuwine,So Anxious,18,9,NA,NA,NA,NA
23,10,Naughty By Nature Featuring Zhane,Jamboree,16,11,NA,NA,NA,NA
24,20,Fastball,Out Of My Head,20,11,NA,NA,NA,NA
25,18,Vitamin C Featuring Lady Saw,Smile,22,9,NA,NA,NA,NA
26,21,Eric Benet Featuring Tamia,Spend My Life With You,24,11,NA,NA,NA,NA
27,27,Goo Goo Dolls,Black Balloon,27,10,NA,NA,NA,NA
28,28,JAY-Z,Jigga My N****,28,12,NA,NA,NA,NA
29,29,EVE & Nokio,What Ya Want,31,11,NA,NA,NA,NA
30,30,Mariah Carey Featuring Jay-Z,Heartbreaker,60,2,NA,NA,NA,NA
31,31,Len,Steal My Sunshine,41,5,NA,NA,NA,NA
32,14,Sarah McLachlan,I Will Remember You (Live),26,37,NA,NA,NA,NA
33,24,Lonestar ,Amazed,32,15,NA,NA,NA,NA
34,34,Juvenile Featuring Mannie Fresh & Lil' Wayne,Back That Thang Up,37,10,NA,NA,NA,NA
35,4,Maxwell,Fortunate,30,23,NA,NA,NA,NA
36,25,Citizen King,Better Days (And The Bottom Drops Out),29,16,NA,NA,NA,NA
37,36,Chely Wright,Single White Female,38,18,NA,NA,NA,NA
38,28,Jo Dee Messina,Lesson In Leavin',34,15,NA,NA,NA,NA
39,39,Kenny Chesney,You Had Me From Hello,39,10,NA,NA,NA,NA
40,4,Whitney Houston,It's Not Right But It's Okay,25,19,NA,NA,NA,NA
41,41,Q-Tip,Vivrant Thing,53,9,NA,NA,NA,NA
42,15, Case,Happily Ever After,36,15,NA,NA,NA,NA
43,43,Tim McGraw,Something Like That,48,5,NA,NA,NA,NA
44,33,Blessid Union Of Souls,Hey Leonardo (She Likes Me For Me),33,14,NA,NA,NA,NA
45,45,Brian McKnight,Back At One,52,3,NA,NA,NA,NA
46,2,Sixpence None The Richer,Kiss Me,40,32,NA,NA,NA,NA
47,37,Edwin McCain,I Could Not Ask For More,42,12,NA,NA,NA,NA
48,44,Mary J. Blige,All That I Can Say,44,8,NA,NA,NA,NA
49,49,Alan Jackson,Little Man,49,10,NA,NA,NA,NA
50,46,Faith Hill,The Secret Of Life,46,12,NA,NA,NA,NA
51,51,Dixie Chicks,Ready To Run,51,8,NA,NA,NA,NA
52,21,Phil Collins,You'll Be In My Heart,47,11,NA,NA,NA,NA
53,29,Alabama Featuring 'N Sync,God Must Have Spent A Little More Time On You,43,16,NA,NA,NA,NA
54,54,Joey McIntyre,I Love You Came Too Late,55,2,NA,NA,NA,NA
55,55,Martina McBride,I Love You,63,3,NA,NA,NA,NA
56,56,'N Sync & Gloria Estefan,Music Of My Heart,66,2,NA,NA,NA,NA
57,57,JAY-Z,Girls' Best Friend,69,3,NA,NA,NA,NA
58,58,R. Kelly,If I Could Turn Back The Hands Of Time,59,3,NA,NA,NA,NA
59,59,Blink-182,What's My Age Again?,61,9,NA,NA,NA,NA
60,60,Ideal,Get Gone ,80,4,NA,NA,NA,NA
61,21,Britney Spears,Sometimes,54,17,NA,NA,NA,NA
62,62,Silk ,Meeting In My Bedroom,74,4,NA,NA,NA,NA
63,NA,Sixpence None The Richer,There She Goes,NA,NA,NA,NA,NA,NA
64,64,"Missy ""Misdemeanor"" Elliott Featuring Big Boi & Nicole",All N My Grill,67,8,NA,NA,NA,NA
65,49,Shania Twain,You've Got A Way,57,9,NA,NA,NA,NA
66,19,Madonna,Beautiful Stranger,56,14,NA,NA,NA,NA
67,67,Trisha Yearwood,I'll Still Love You More,73,6,NA,NA,NA,NA
68,68,Whitney Houston,My Love Is Your Love,81,2,NA,NA,NA,NA
69,69,Lenny Kravitz,American Woman,78,9,NA,NA,NA,NA
70,70,Coko,Sunshine,77,8,NA,NA,NA,NA
71,71,"Lil' Troy Featuring Yungsta, Fat Pat, Lil' Will, Hawk, Big T",Wanna Be A Baller,72,5,NA,NA,NA,NA
72,72,George Strait,What Do You Say To That,82,2,NA,NA,NA,NA
73,43,SHeDAISY,Little Good-Byes,58,19,NA,NA,NA,NA
74,38,Joe Diffie,A Night To Remember,65,18,NA,NA,NA,NA
75,NA,Deborah Cox With R.L.,We Can't Be Friends,NA,NA,NA,NA,NA,NA
76,35,Lauryn Hill,Everything Is Everything,64,13,NA,NA,NA,NA
77,NA,Marc Anthony,I Need To Know,NA,NA,NA,NA,NA,NA
78,75,Lee Ann Womack,(Now You See Me) Now You Don't,75,6,NA,NA,NA,NA
79,NA,Mark Wills,She's In Love,NA,NA,NA,NA,NA,NA
80,45,Ricky Martin,"The Cup Of Life (The Official Song Of The World Cup, France '98)",71,30,NA,NA,NA,NA
81,NA,Creed,Higher,NA,NA,NA,NA,NA,NA
82,NA,Steve Wariner,I'm Already Taken,NA,NA,NA,NA,NA,NA
83,76,Erykah Badu Featuring Rahzel,Southern Gul,76,3,NA,NA,NA,NA
84,34,Shania Twain, Man! I Feel Like A Woman!,NA,18,NA,NA,NA,NA
85,71,Youngstown,I'll Be Your Everything,85,5,NA,NA,NA,NA
86,86,Montgomery Gentry,Lonely And Gone,90,7,NA,NA,NA,NA
87,79,Donna Summer,I Will Go With You (Con Te Partiro) ,79,8,NA,NA,NA,NA
88,NA,Mandy Moore,Candy,NA,NA,NA,NA,NA,NA
89,80,Limp Bizkit,Nookie,87,7,NA,NA,NA,NA
90,56,Tyrese,Lately,83,13,NA,NA,NA,NA
91,NA, Tori Amos,Bliss,NA,NA,NA,NA,NA,NA
92,1,Will Smith Featuring Dru Hill & Kool Mo Dee,Wild Wild West,68,17,NA,NA,NA,NA
93,37,Martina McBride,Whatever You Say,91,20,NA,NA,NA,NA
94,10,Chante Moore,Chante's Got A Man,92,18,NA,NA,NA,NA
95,89,Sherrie Austin,Never Been Kissed,93,7,NA,NA,NA,NA
96,27, R. Kelly,Did You Ever Think,94,16,NA,NA,NA,NA
97,65,Brad Paisley,Who Needs Pictures,86,13,NA,NA,NA,NA
98,84,The Beatnuts Featuring Yellaklaw,Watch Out Now,98,12,NA,NA,NA,NA
99,88,Tanto Metro & Devonte,Everyone Falls In Love,88,11,NA,NA,NA,NA
100,84,Vengaboys,"Boom, Boom, Boom, Boom!!",89,6,NA,NA,NA,NA
