rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Mariah Carey,Fantasy,NA,NA,3,NA,3WEEKS AT NO. 1,3WEEKS ON CHART
2,1,Coolio Featuring L.V.,"Gangsta's Paradise (From ""Dangerous Minds"")",2,9,NA,NA,NA,NA
3,1,Michael Jackson,You Are Not Alone,3,7,NA,NA,NA,NA
4,4,Janet Jackson,Runaway,5,5,NA,NA,NA,NA
5,1,Seal,Kiss From A Rose,4,17,NA,NA,NA,NA
6,1,TLC,Waterfalls,6,19,NA,NA,NA,NA
7,7,Hootie & The Blowfish,Only Wanna Be With You,7,11,NA,NA,NA,NA
8,8,Sophie B. Hawkins,As I Lay Me Down,9,20,NA,NA,NA,NA
9,9,Brandy,Brokenhearted,11,6,NA,NA,NA,NA
10,5,All-4-One,I Can Love You Like That,8,18,NA,NA,NA,NA
11,11,Natalie Merchant,Carnival,16,11,NA,NA,NA,NA
12,12,Groove Theory,Tell Me,20,8,NA,NA,NA,NA
13,13,Del Amitri,Roll To Me,14,15,NA,NA,NA,NA
14,8,Blues Traveler,Run-Around,13,30,NA,NA,NA,NA
15,8,Luniz,I Got 5 On It,10,19,NA,NA,NA,NA
16,16,Take That,Back For Good,19,10,NA,NA,NA,NA
17,17,The Rembrandts,I'll Be There For You/This House Is Not A Home ,17,3,NA,NA,NA,NA
18,3,Shaggy,Boombastic/In The Summertime,15,22,NA,NA,NA,NA
19,12,Prince,I Hate U,12,4,NA,NA,NA,NA
20,7,MoKenStef ,He's Mine,18,18,NA,NA,NA,NA
21,14,Bone Thugs-N-Harmony,1st Of Tha Month,23,8,NA,NA,NA,NA
22,NA,Goo Goo Dolls,Name,NA,NA,NA,NA,NA,NA
23,2,Monica,Don't Take It Personal (Just One Of Dem Days),22,25,NA,NA,NA,NA
24,20, Collective Soul,December,24,23,NA,NA,NA,NA
25,25,AZ,Sugar Hill,25,14,NA,NA,NA,NA
26,26,Lisa Loeb & Nine Stories,Do You Sleep?,29,4,NA,NA,NA,NA
27,NA,Xscape,Who Can I Run To,NA,NA,NA,NA,NA,NA
28,27,Michael Bolton ,Can I Touch You...There?,27,7,NA,NA,NA,NA
29,13,Redman/Method Man,"How High (From ""The Show"")",26,8,NA,NA,NA,NA
30,30,Blessid Union Of Souls,Let Me Be The One,35,11,NA,NA,NA,NA
31,31,After 7,'Til You Do Me Right,31,15,NA,NA,NA,NA
32,13,Skee-Lo,I Wish,28,25,NA,NA,NA,NA
33,33,Jon B,Pretty Girl,42,7,NA,NA,NA,NA
34,10,Jon B. Featuring Babyface,Someone To Love,34,25,NA,NA,NA,NA
35,35, Bush,Comedown,41,7,NA,NA,NA,NA
36,4,Vanessa Williams,"Colors Of The Wind (From ""Pocahontas"")",21,17,NA,NA,NA,NA
37,17,Soul For Real,Every Little Thing I Do,33,24,NA,NA,NA,NA
38,38,Deep Blue Something ,Breakfast At Tiffany's,43,9,NA,NA,NA,NA
39,2,Boyz II Men,Water Runs Dry,37,25,NA,NA,NA,NA
40,2,The Notorious B.I.G.,One More Chance/Stay With Me,38,17,NA,NA,NA,NA
