rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Hanson,MMMBop,NA,NA,NA,2,2LAST WEEK ,4WEEKS ON CHART
2,1,The Notorious B.I.G.,Hypnotize,1,5,NA,NA,NA,NA
3,3,Mark Morrison,Return Of The Mack,3,13,NA,NA,NA,NA
4,4,Monica,"For You I Will (From ""Space Jam"") ",5,11,NA,NA,NA,NA
5,NA,Spice Girls,Say You'll Be There,NA,NA,NA,NA,NA,NA
6,2,Jewel,Foolish Games/You Were Meant For Me,4,26,NA,NA,NA,NA
7,4,Savage Garden,I Want You,6,13,NA,NA,NA,NA
8,8,Paula Cole,Where Have All The Cowboys Gone?,8,7,NA,NA,NA,NA
9,9,Rome,I Belong To You (Every Time I See Your Face),10,11,NA,NA,NA,NA
10,1,Puff Daddy (Featuring Mase),Can't Nobody Hold Me Down,7,18,NA,NA,NA,NA
11,8,Az Yet Featuring Peter Cetera, Hard To Say I'm Sorry,9,14,NA,NA,NA,NA
12,12,The Verve Pipe,The Freshmen,12,14,NA,NA,NA,NA
13,13,Changing Faces,G.H.E.T.T.O.U.T.,16,3,NA,NA,NA,NA
14,13,112,Cupid,14,13,NA,NA,NA,NA
15,10,B-Rock & The Bizz, My Baby Daddy,11,6,NA,NA,NA,NA
16,15,Freak Nasty,Da' Dip,15,21,NA,NA,NA,NA
17,16,Duncan Sheik,Barely Breathing,17,26,NA,NA,NA,NA
18,18,Tim McGraw With Faith Hill,It's Your Love,36,2,NA,NA,NA,NA
19,19,Bruce Springsteen,Secret Garden,21,17,NA,NA,NA,NA
20,1,Spice Girls,Wannabe,13,18,NA,NA,NA,NA
21,21,Toni Braxton,I Love Me Some Him/I Don't Want To,22,9,NA,NA,NA,NA
22,22,Joe,"Don't Wanna Be A Player (From ""Booty Call"")",29,4,NA,NA,NA,NA
23,23,White Town,Your Woman,28,9,NA,NA,NA,NA
24,24,Meredith Brooks,Bitch,32,5,NA,NA,NA,NA
25,6,Babyface,Every Time I Close My Eyes,18,17,NA,NA,NA,NA
26,26,U2,Staring At The Sun,26,5,NA,NA,NA,NA
27,1,Toni Braxton,Un-Break My Heart,20,31,NA,NA,NA,NA
28,2,R. Kelly,"I Believe I Can Fly (From ""Space Jam"")",25,24,NA,NA,NA,NA
29,7,Foxy Brown Featuring Jay-Z,I'll Be,19,15,NA,NA,NA,NA
30,4,Dru Hill,In My Bed,23,20,NA,NA,NA,NA
31,11,Sheryl Crow,Everyday Is A Winding Road,27,9,NA,NA,NA,NA
32,2,En Vogue,Don't Let Go (Love),31,29,NA,NA,NA,NA
