rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Brandy & Monica,The Boy Is Mine,NA,NA,3,NA,3WEEKS AT NO. 1,4WEEKS ON CHART
2,2,Shania Twain,You're Still The One,3,19,NA,NA,NA,NA
3,1,Next,Too Close,2,19,NA,NA,NA,NA
4,1, Mariah Carey,My All,4,7,NA,NA,NA,NA
5,3,Janet Featuring BLACKstreet,I Get Lonely,5,5,NA,NA,NA,NA
6,4,Backstreet Boys,Everybody [Backstreet's Back],6,10,NA,NA,NA,NA
7,7,Jon B,They Don't Know,12,21,NA,NA,NA,NA
8,1,K-Ci & JoJo,All My Life,7,13,NA,NA,NA,NA
9,9,Sarah McLachlan,Adia,11,4,NA,NA,NA,NA
10,1,Savage Garden,Truly Madly Deeply,8,29,NA,NA,NA,NA
11,7,Xscape,The Arms Of The One Who Loves You ,9,8,NA,NA,NA,NA
12,8,Marcy Playground,Sex And Candy,10,11,NA,NA,NA,NA
13,NA,Usher,My Way,NA,NA,NA,NA,NA,NA
14,5,Public Announcement,Body Bumpin' Yippie-Yi-Yo,14,18,NA,NA,NA,NA
15,15,Voices Of Theory,Say It,17,12,NA,NA,NA,NA
16,6,Mya & Sisqo,It's All About Me,13,15,NA,NA,NA,NA
17,2,Montell Jordan Feat. Master P & Silkk The Shocker,Let's Ride,15,16,NA,NA,NA,NA
18,18,Master P Featuring Sons Of Funk,I Got The Hook Up!,20,11,NA,NA,NA,NA
19,13,'N Sync,I Want You Back,16,16,NA,NA,NA,NA
20,10,Busta Rhymes,Turn It Up [Remix]/Fire It Up,22,7,NA,NA,NA,NA
21,18,LeAnn Rimes,Looking Through Your Eyes,23,10,NA,NA,NA,NA
22,2,Madonna,Frozen,18,14,NA,NA,NA,NA
23,1,Will Smith,Gettin' Jiggy Wit It,19,17,NA,NA,NA,NA
24,16,"Master P Feat. Fiend, Silkk The Shocker, Mia X & Mystikal",Make Em' Say Uhh!,26,21,NA,NA,NA,NA
25,3,Destiny's Child,"No, No, No",21,30,NA,NA,NA,NA
26,2,LeAnn Rimes,How Do I Live,29,53,NA,NA,NA,NA
27,27,Gloria Estefan,Heaven's What I Feel,27,5,NA,NA,NA,NA
28,9,Third Eye Blind,How's It Going To Be,24,29,NA,NA,NA,NA
29,1,Janet ,Together Again,25,27,NA,NA,NA,NA
30,30,Imajin Featuring Keith Murray,Shorty (You Keep Playin' With My Mind),35,4,NA,NA,NA,NA
31,31,Faith Hill,This Kiss,31,14,NA,NA,NA,NA
32,26,Luke Featuring No Good But So Good,Raise The Roof,28,13,NA,NA,NA,NA
33,11,Paula Cole,I Don't Want To Wait,32,34,NA,NA,NA,NA
34,17,The Lox [Featuring DMX & Lil' Kim],"Money, Power & Respect",30,12,NA,NA,NA,NA
35,19,Puff Daddy & The Family Featuring The Notorious B.I.G. & Busta Rh,Victory,33,14,NA,NA,NA,NA
36,NA,Spice Girls,Stop,NA,NA,NA,NA,NA,NA
37,37,Link ,Whatcha Gone Do?,41,3,NA,NA,NA,NA
38,38,Playa,Cheers 2 U,38,13,NA,NA,NA,NA
39,39,Big Punisher Featuring Joe,Still Not A Player,40,2,NA,NA,NA,NA
40,1,Usher,Nice & Slow,34,22,NA,NA,NA,NA
41,6,Mase Featuring Total,What You Want,37,21,NA,NA,NA,NA
42,2,Usher,You Make Me Wanna...,39,44,NA,NA,NA,NA
43,40,Beenie Man,Who Am I,43,15,NA,NA,NA,NA
44,1,Celine Dion, My Heart Will Go On,36,17,NA,NA,NA,NA
45,1,Elton John,Candle In The Wind 1997/Something About The Way You Look Tonight,47,37,NA,NA,NA,NA
46,37,Tamia,Imagination,42,14,NA,NA,NA,NA
47,39,DMX Featuring Sheek Of The Lox,Get At Me Dog,48,17,NA,NA,NA,NA
48,48,La Bouche,You Won't Forget Me,52,3,NA,NA,NA,NA
49,9,Lord Tariq & Peter Gunz,Deja Vu [Uptown Baby],45,28,NA,NA,NA,NA
50,7,Wyclef Jean,Gone Till November,46,20,NA,NA,NA,NA
51,6,Sylk-E. Fyne Featuring Chill,Romeo And Juliet,44,19,NA,NA,NA,NA
52,52,Five,When The Lights Go Out,57,3,NA,NA,NA,NA
53,47,Pearl Jam,Wishlist,49,5,NA,NA,NA,NA
54,12,The Verve, Bitter Sweet Symphony,50,13,NA,NA,NA,NA
55,52,Garbage,Push It,53,7,NA,NA,NA,NA
56,28,Canibus,Second Round K.O.,51,11,NA,NA,NA,NA
57,37,Timbaland & Magoo,Clock Strikes,54,8,NA,NA,NA,NA
58,56,Various Artists,One Heart At A Time,56,4,NA,NA,NA,NA
59,55,Elton John,Recover Your Soul,59,10,NA,NA,NA,NA
60,60,Dixie Chicks,There's Your Trouble,65,6,NA,NA,NA,NA
61,43,Jo Dee Messina,I'm Alright,58,15,NA,NA,NA,NA
62,62,John Forte,Ninety Nine [Flash The Message],68,4,NA,NA,NA,NA
63,18,Loreena McKennitt,The Mummers' Dance,63,16,NA,NA,NA,NA
64,25,INOJ/LATHUN,Love You Down,61,20,NA,NA,NA,NA
65,51,S.O.A.P.,This Is How We Party,55,10,NA,NA,NA,NA
66,65,7 Mile,Do Your Thing,69,9,NA,NA,NA,NA
67,67,Olivia Newton-John,I Honestly Love You (David Foster Vers.),67,4,NA,NA,NA,NA
68,29,JD Featuring Da Brat,The Party Continues ,64,16,NA,NA,NA,NA
69,26,Aretha Franklin,A Rose Is Still A Rose,60,15,NA,NA,NA,NA
70,21,2Pac Featuring Eric Williams,Do For Love,62,14,NA,NA,NA,NA
71,71,Hi-Town DJs,Ding-A-Ling,71,8,NA,NA,NA,NA
72,61,George Strait,I Just Want To Dance With You,66,9,NA,NA,NA,NA
73,50,Salt-N-Pepa,Gitty Up,78,13,NA,NA,NA,NA
74,57,"Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo",Just Be Straight With Me,77,14,NA,NA,NA,NA
