rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Puff Daddy & Faith Evans Featuring 112,I'll Be Missing You,NA,NA,7,NA,7WEEKS AT NO. 1,7WEEKS ON CHART
2,2,Meredith Brooks,Bitch,2,14,NA,NA,NA,NA
3,3,Backstreet Boys,Quit Playing Games (With My Heart),6,5,NA,NA,NA,NA
4,2,Mark Morrison,Return Of The Mack,3,22,NA,NA,NA,NA
5,1,Hanson,MMMBop,4,13,NA,NA,NA,NA
6,6,Third Eye Blind,Semi-Charmed Life,12,4,NA,NA,NA,NA
7,7,Shawn Colvin,Sunny Came Home,10,3,NA,NA,NA,NA
8,8,Robyn,Do You Know (What It Takes),9,9,NA,NA,NA,NA
9,4,Bone Thugs-N-Harmony ,"Look Into My Eyes (From ""Batman & Robin"")",5,6,NA,NA,NA,NA
10,10,R. Kelly,Gotham City,17,2,NA,NA,NA,NA
11,8,Changing Faces,G.H.E.T.T.O.U.T.,13,12,NA,NA,NA,NA
12,12,Scarface Featuring 2Pac & Johnny P ,Smile,14,6,NA,NA,NA,NA
13,6,Rome,I Belong To You (Every Time I See Your Face),11,20,NA,NA,NA,NA
14,5,The Verve Pipe,The Freshmen,15,23,NA,NA,NA,NA
15,3,Spice Girls,Say You'll Be There,8,10,NA,NA,NA,NA
16,16,En Vogue,Whatever,19,2,NA,NA,NA,NA
17,8,Az Yet Featuring Peter Cetera,Hard To Say I'm Sorry,18,23,NA,NA,NA,NA
18,18,LeAnn Rimes,How Do I Live,22,6,NA,NA,NA,NA
19,19,Coolio Featuring 40 Thevz,"C U When U Get There (From ""Nothing To Lose"")",21,4,NA,NA,NA,NA
20,2,Jewel,Foolish Games/You Were Meant For Me,16,35,NA,NA,NA,NA
21,7,Tim McGraw With Faith Hill,It's Your Love,7,11,NA,NA,NA,NA
22,22,Sister Hazel,All For You,25,3,NA,NA,NA,NA
23,23,Trisha Yearwood,"How Do I Live (From ""Con Air"")",30,6,NA,NA,NA,NA
24,4,Monica,"For You I Will (From ""Space Jam"")",20,20,NA,NA,NA,NA
25,16,Duncan Sheik,Barely Breathing,24,35,NA,NA,NA,NA
26,24,Michael Bolton,"Go The Distance (From ""Hercules"")",31,8,NA,NA,NA,NA
27,4,Savage Garden,I Want You,28,22,NA,NA,NA,NA
28,28,"Lil' Kim Feat. Da Brat, Left Eye, Missy Elliott & Angie Mar",Not Tonight,39,3,NA,NA,NA,NA
29,13,112,Cupid,23,22,NA,NA,NA,NA
30,8, Paula Cole,Where Have All The Cowboys Gone?,33,16,NA,NA,NA,NA
31,NA,SWV (Featuring Puff Daddy),Someone,NA,NA,NA,NA,NA,NA
32,NA,Mary J. Blige,I Can Love You,NA,NA,NA,NA,NA,NA
33,15,Freak Nasty,Da' Dip,27,30,NA,NA,NA,NA
34,32,Various Artists,ESPN Presents The Jock Jam,37,12,NA,NA,NA,NA
35,28,Bee Gees,Alone,32,8,NA,NA,NA,NA
36,26,K-Ci & JoJo,You Bring Me Up,34,7,NA,NA,NA,NA
