rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Whitney Houston,All The Man That I Need,NA,NA,2,NA,2WEEKS AT NO. 1,11WEEKS ON CHART
2,2,Mariah Carey,Someday,4,7,NA,NA,NA,NA
3,3,Timmy T.,One More Try,3,11,NA,NA,NA,NA
4,4,Celine Dion, Where Does My Heart Beat Now,5,13,NA,NA,NA,NA
5,1,C+C Music Factory,Gonna Make You Sweat (Everybody Dance Now),2,16,NA,NA,NA,NA
6,6,Chris Isaak,Wicked Game,7,14,NA,NA,NA,NA
7,7,Styx ,Show Me The Way,11,13,NA,NA,NA,NA
8,8,Sting,All This Time,13,7,NA,NA,NA,NA
9,9,LL Cool J,Around The Way Girl,12,14,NA,NA,NA,NA
10,10,Gloria Estefan,Coming Out Of The Dark,17,6,NA,NA,NA,NA
11,1,Surface,The First Time,6,18,NA,NA,NA,NA
12,10,Warrant,I Saw Red,10,14,NA,NA,NA,NA
13,13,Tracie Spencer,This House,15,11,NA,NA,NA,NA
14,14,Oleta Adams,Get Here,16,12,NA,NA,NA,NA
15,NA, Madonna,Rescue Me,NA,NA,NA,NA,NA,NA
16,16,Bad Company,If You Needed Somebody,19,17,NA,NA,NA,NA
17,17,Alias,Waiting For Love,22,7,NA,NA,NA,NA
18,18,Another Bad Creation,Iesha,21,8,NA,NA,NA,NA
19,19,Tara Kemp,Hold You Tight,25,7,NA,NA,NA,NA
20,20,Tesla,Signs,24,9,NA,NA,NA,NA
21,21,Urban Dance Squad ,Deeper Shade Of Soul,23,12,NA,NA,NA,NA
22,13,Pebbles,Love Makes Things Happen,14,14,NA,NA,NA,NA
23,7,Keith Sweat,I'll Give All My Love To You,8,14,NA,NA,NA,NA
24,24,Tevin Campbell,Round And Round,27,13,NA,NA,NA,NA
25,25,Londonbeat,I've Been Thinking About You,32,4,NA,NA,NA,NA
26,8,INXS,Disappear,9,15,NA,NA,NA,NA
27,27,George Michael,Waiting For That Day,31,7,NA,NA,NA,NA
28,28,Father M.C.,I'll Do 4 U,34,8,NA,NA,NA,NA
29,29,Wilson Phillips,You're In Love,36,4,NA,NA,NA,NA
30,1,Janet Jackson,Love Will Never Do (Without You),20,16,NA,NA,NA,NA
31,31,Stevie B,I'll Be By Your Side,37,5,NA,NA,NA,NA
32,4, Vanilla Ice,Play That Funky Music,18,13,NA,NA,NA,NA
33,3,Damn Yankees,High Enough,29,24,NA,NA,NA,NA
34,34,Gerardo,Rico Suave,41,5,NA,NA,NA,NA
35,35,Enigma,Sadeness Part 1,43,4,NA,NA,NA,NA
36,6,Nelson,After The Rain,28,18,NA,NA,NA,NA
37,4,Ralph Tresvant,Sensitivity,26,18,NA,NA,NA,NA
38,38,Michel'le,Something In My Heart,46,8,NA,NA,NA,NA
39,39,Robert Palmer, Mercy Mercy Me (The Ecology)/I Want You,49,3,NA,NA,NA,NA
40,40,Susanna Hoffs,My Side Of The Bed,45,5,NA,NA,NA,NA
41,23,AC/DC,Moneytalks,30,13,NA,NA,NA,NA
42,42,Chicago,Chasin' The Wind,47,6,NA,NA,NA,NA
43,19,After 7,Heat Of The Moment,33,27,NA,NA,NA,NA
44,44,Rick Astley,Cry For Help,59,3,NA,NA,NA,NA
45,34,Tony Toni Tone,It Never Rains (In Southern California),35,11,NA,NA,NA,NA
46,46,George Michael,Mother's Pride,48,5,NA,NA,NA,NA
47,9,Cathy Dennis,Just Another Dream,38,19,NA,NA,NA,NA
48,48,Amy Grant,Baby Baby,75,2,NA,NA,NA,NA
49,49,The Rembrandts,"Just The Way It Is, Baby",53,4,NA,NA,NA,NA
50,2,Bette Midler,From A Distance,40,22,NA,NA,NA,NA
51,51,Poison,Ride The Wind,52,5,NA,NA,NA,NA
52,7,Will To Power,I'm Not In Love ,39,16,NA,NA,NA,NA
53,53,Lisette Melendez,Together Forever,57,5,NA,NA,NA,NA
54,54,Bingo Boys Featuring Princessa,How To Dance,63,3,NA,NA,NA,NA
55,54,Donny Osmond,Sure Lookin',54,7,NA,NA,NA,NA
56,56,Winger,Easy Come Easy Go,58,4,NA,NA,NA,NA
57,NA,Roxette,Joyride,NA,NA,NA,NA,NA,NA
58,39,Slaughter,Spend My Life,50,11,NA,NA,NA,NA
59,59,The Cover Girls,Funk Boutique,66,4,NA,NA,NA,NA
60,60,The Escape Club,Call It Poison,83,2,NA,NA,NA,NA
61,42,Guys Next Door,I've Been Waiting For You,42,9,NA,NA,NA,NA
62,47,Deee-Lite,Power Of Love,51,9,NA,NA,NA,NA
63,62,Bette Midler,Night And Day,62,6,NA,NA,NA,NA
64,64,Heart,Secret,67,5,NA,NA,NA,NA
65,46,2nu,This Is Ponderous,55,11,NA,NA,NA,NA
66,54,M.C. Hammer,Here Comes The Hammer,61,9,NA,NA,NA,NA
67,41,Daryl Hall John Oates,Don't Hold Back Your Love,44,9,NA,NA,NA,NA
68,68,Harriet,Temple Of Love,84,3,NA,NA,NA,NA
69,69,Ralph Tresvant,Stone Cold Gentleman,85,2,NA,NA,NA,NA
70,23,Black Box,I Don't Know Anybody Else,56,13,NA,NA,NA,NA
71,71, Guy,Let's Chill,81,2,NA,NA,NA,NA
72,72,Shawn Christopher,Another Sleepless Night,80,3,NA,NA,NA,NA
73,73,Hi-Five,I Like The Way (The Kissing Game),90,2,NA,NA,NA,NA
74,12,Winger,Miles Away,60,21,NA,NA,NA,NA
