rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,TLC,No Scrubs,NA,NA,NA,8,8LAST WEEK ,8WEEKS ON CHART
2,1,Cher,Believe,1,17,NA,NA,NA,NA
3,3,Sugar Ray,Every Morning,3,14,NA,NA,NA,NA
4,4,Busta Rhymes Featuring Janet,What's It Gonna Be?!,4,5,NA,NA,NA,NA
5,2,Whitney Houston Feat. Faith Evans & Kelly Price,Heartbreak Hotel,2,16,NA,NA,NA,NA
6,5,Sixpence None The Richer,Kiss Me,6,10,NA,NA,NA,NA
7,4,Mariah Carey,I Still Believe,5,10,NA,NA,NA,NA
8,1,Monica,Angel Of Mine,7,19,NA,NA,NA,NA
9,9, Faith Evans Featuring Puff Daddy,All Night Long,9,10,NA,NA,NA,NA
10,10,Joey McIntyre,Stay The Same,11,7,NA,NA,NA,NA
11,5,Backstreet Boys,All I Have To Give,10,11,NA,NA,NA,NA
12,12,Shanice,When I Close My Eyes,16,3,NA,NA,NA,NA
13,4,Sarah McLachlan,Angel,12,19,NA,NA,NA,NA
14,8,Goo Goo Dolls,Slide,13,19,NA,NA,NA,NA
15,15,Silk,If You (Lovin' Me),15,5,NA,NA,NA,NA
16,16,B*Witched,C'est La Vie,17,8,NA,NA,NA,NA
17,1,Britney Spears,...Baby One More Time,14,21,NA,NA,NA,NA
18,18,Tyrese,Sweet Lady,20,12,NA,NA,NA,NA
19,19,Savage Garden,The Animal Song,19,5,NA,NA,NA,NA
20,15,JAY-Z,Hard Knock Life (Ghetto Anthem),18,20,NA,NA,NA,NA
21,21,Lauryn Hill,Ex-Factor,27,14,NA,NA,NA,NA
22,22,Lenny Kravitz,Fly Away,29,19,NA,NA,NA,NA
23,23,Everlast,What It's Like,30,17,NA,NA,NA,NA
24,18, Silkk The Shocker Featuring Mystikal,It Ain't My Fault 1 & 2,21,6,NA,NA,NA,NA
25,25,Tim McGraw,Please Remember Me,94,2,NA,NA,NA,NA
26,1,Brandy,Have You Ever?,23,19,NA,NA,NA,NA
