rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,The Notorious B.I.G.,Hypnotize,NA,NA,NA,2,2LAST WEEK ,2WEEKS ON CHART
2,1,Puff Daddy (Featuring Mase),Can't Nobody Hold Me Down,1,15,NA,NA,NA,NA
3,2,Jewel,Foolish Games/You Were Meant For Me,3,23,NA,NA,NA,NA
4,4,Monica,"For You I Will (From ""Space Jam"")",4,8,NA,NA,NA,NA
5,5,Savage Garden,I Want You,6,10,NA,NA,NA,NA
6,1,Spice Girls,Wannabe,5,15,NA,NA,NA,NA
7,7,Mark Morrison,Return Of The Mack,8,10,NA,NA,NA,NA
8,8,Az Yet Featuring Peter Cetera,Hard To Say I'm Sorry,9,11,NA,NA,NA,NA
9,9,Paula Cole,Where Have All The Cowboys Gone?,10,4,NA,NA,NA,NA
10,10,B-Rock & The Bizz,My Baby Daddy,15,3,NA,NA,NA,NA
11,4,Celine Dion,All By Myself,7,6,NA,NA,NA,NA
12,7,Foxy Brown Featuring Jay-Z,I'll Be,11,12,NA,NA,NA,NA
13,6,Babyface ,Every Time I Close My Eyes,13,14,NA,NA,NA,NA
14,1,Toni Braxton,Un-Break My Heart,12,28,NA,NA,NA,NA
15,15,Rome,I Belong To You (Every Time I See Your Face),18,8,NA,NA,NA,NA
16,NA,Hanson,MMMBop,NA,NA,NA,NA,NA,NA
17,4,Dru Hill ,In My Bed,14,17,NA,NA,NA,NA
18,11,Sheryl Crow,Everyday Is A Winding Road,16,6,NA,NA,NA,NA
19,18,Duncan Sheik,Barely Breathing,20,23,NA,NA,NA,NA
20,20,112,Cupid,21,10,NA,NA,NA,NA
21,2,R. Kelly,"I Believe I Can Fly (From ""Space Jam"")",17,21,NA,NA,NA,NA
22,22,Bruce Springsteen,Secret Garden,23,14,NA,NA,NA,NA
23,23,White Town,Your Woman,25,6,NA,NA,NA,NA
24,20,Warren G,I Shot The Sheriff,29,7,NA,NA,NA,NA
25,19,Freak Nasty,Da' Dip,26,18,NA,NA,NA,NA
26,18,Hev-D,Big Daddy,22,9,NA,NA,NA,NA
27,10,702,Get It Together,19,12,NA,NA,NA,NA
28,28,Toni Braxton,I Love Me Some Him/I Don't Want To,28,6,NA,NA,NA,NA
29,2,En Vogue,Don't Let Go (Love),24,26,NA,NA,NA,NA
30,30,U2,Staring At The Sun,30,2,NA,NA,NA,NA
31,31,The Verve Pipe,The Freshmen,33,11,NA,NA,NA,NA
32,32,Mint Condition,You Don't Have To Hurt No More,32,6,NA,NA,NA,NA
33,27,Real McCoy ,One More Time,27,6,NA,NA,NA,NA
34,21,Montell Jordan,What's On Tonight,31,12,NA,NA,NA,NA
35,12,Gina G,Ooh Aah... Just A Little Bit,34,23,NA,NA,NA,NA
36,30,DJ Kool,Let Me Clear My Throat,38,14,NA,NA,NA,NA
37,36,Luscious Jackson,Naked Eye,36,20,NA,NA,NA,NA
38,25,Ray J,"Let It Go (From ""Set It Off"")",35,9,NA,NA,NA,NA
39,3,Keith Sweat Featuring Athena Cage,Nobody,39,31,NA,NA,NA,NA
40,40,Kenny Lattimore,For You,46,6,NA,NA,NA,NA
41,41,Jon Secada ,"Too Late, Too Soon",44,8,NA,NA,NA,NA
42,1,BLACKstreet (Featuring Dr. Dre),No Diggity,41,30,NA,NA,NA,NA
43,15,Whitney Houston,"Step By Step (From ""The Preacher's Wife"")",37,8,NA,NA,NA,NA
44,40,Westside Connection,Gangstas Make The World Go Round,40,9,NA,NA,NA,NA
45,NA,Joe,"Don't Wanna Be A Player (From ""Booty Call"")",NA,NA,NA,NA,NA,NA
46,16,Da Brat Featuring T-Boz,Ghetto Love,42,7,NA,NA,NA,NA
47,43,Bill Engvall With Special Guest Travis Tritt,Here's Your Sign (Get The Picture),43,11,NA,NA,NA,NA
48,5, Eric Clapton,Change The World,50,42,NA,NA,NA,NA
49,25,The Blackout Allstars, I Like It,49,22,NA,NA,NA,NA
