rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Mariah Carey,Fantasy,NA,NA,5,NA,5WEEKS AT NO. 1,5WEEKS ON CHART
2,1,Coolio Featuring L.V.,"Gangsta's Paradise (From ""Dangerous Minds"")",2,11,NA,NA,NA,NA
3,3,Janet Jackson,Runaway,3,7,NA,NA,NA,NA
4,1,Seal,Kiss From A Rose,4,19,NA,NA,NA,NA
5,1,Michael Jackson,You Are Not Alone,5,9,NA,NA,NA,NA
6,6,Sophie B. Hawkins,As I Lay Me Down,8,22,NA,NA,NA,NA
7,7,Groove Theory,Tell Me,10,10,NA,NA,NA,NA
8,6,Hootie & The Blowfish ,Only Wanna Be With You,6,13,NA,NA,NA,NA
9,9,Take That,Back For Good,12,12,NA,NA,NA,NA
10,10,Natalie Merchant,Carnival,11,13,NA,NA,NA,NA
11,9,Brandy,Brokenhearted,9,8,NA,NA,NA,NA
12,12,Del Amitri,Roll To Me,13,17,NA,NA,NA,NA
13,5,All-4-One,I Can Love You Like That,14,20,NA,NA,NA,NA
14,1,TLC,Waterfalls,7,21,NA,NA,NA,NA
15,15,Xscape,Who Can I Run To,18,3,NA,NA,NA,NA
16,8,Blues Traveler,Run-Around,15,32,NA,NA,NA,NA
17,17,Goo Goo Dolls ,Name,19,3,NA,NA,NA,NA
18,8,Luniz,I Got 5 On It,16,21,NA,NA,NA,NA
19,19,Lisa Loeb & Nine Stories,Do You Sleep?,20,6,NA,NA,NA,NA
20,17,The Rembrandts ,I'll Be There For You/This House Is Not A Home,17,5,NA,NA,NA,NA
21,21,Meat Loaf,I'd Lie For You (And That's The Truth),35,2,NA,NA,NA,NA
22,20,Collective Soul,December,24,25,NA,NA,NA,NA
23,3,Shaggy,Boombastic/In The Summertime,21,24,NA,NA,NA,NA
24,24,Deep Blue Something,Breakfast At Tiffany's,29,11,NA,NA,NA,NA
25,7,MoKenStef,He's Mine,23,20,NA,NA,NA,NA
26,26, Jon B,Pretty Girl,32,9,NA,NA,NA,NA
27,4,Vanessa Williams,"Colors Of The Wind (From ""Pocahontas"")",22,19,NA,NA,NA,NA
28,2,Monica,Don't Take It Personal (Just One Of Dem Days),28,27,NA,NA,NA,NA
29,29,Blessid Union Of Souls,Let Me Be The One,30,13,NA,NA,NA,NA
30,14,Bone Thugs-N-Harmony,1st Of Tha Month,26,10,NA,NA,NA,NA
31,31,Deborah Cox,Sentimental,33,8,NA,NA,NA,NA
32,32,Monica,Before You Walk Out Of My Life/Like This And Like That,51,2,NA,NA,NA,NA
33,33,Bush,Comedown,34,9,NA,NA,NA,NA
34,25,AZ,Sugar Hill,27,16,NA,NA,NA,NA
35,31,After 7,'Til You Do Me Right,31,17,NA,NA,NA,NA
36,12,Prince,I Hate U,25,6,NA,NA,NA,NA
37,37,Raekwon,Incarcerated Scarfaces/Ice Cream,43,3,NA,NA,NA,NA
38,NA,Selena,Dreaming Of You,NA,NA,NA,NA,NA,NA
39,39,3T,Anything,48,4,NA,NA,NA,NA
