rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Celine Dion,My Heart Will Go On,NA,NA,NA,NA,,1WEEKS ON CHART
2,1,Usher,Nice & Slow,1,6,NA,NA,NA,NA
3,NA, Will Smith,Gettin' Jiggy Wit It,NA,NA,NA,NA,NA,NA
4,1,Janet,Together Again,2,11,NA,NA,NA,NA
5,1,Savage Garden,Truly Madly Deeply,3,13,NA,NA,NA,NA
6,2,LeAnn Rimes,How Do I Live,4,37,NA,NA,NA,NA
7,6,Uncle Sam,I Don't Ever Want To See You Again,6,17,NA,NA,NA,NA
8,7,Boyz II Men,A Song For Mama,7,12,NA,NA,NA,NA
9,8,Destiny's Child,"No, No, No",8,14,NA,NA,NA,NA
10,2,Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase),Been Around The World,5,13,NA,NA,NA,NA
11,9,Spice Girls,Too Much,9,3,NA,NA,NA,NA
12,12,K.P. & Envyi,Swing My Way,16,10,NA,NA,NA,NA
13,10,Mase Featuring Total,What You Want,10,5,NA,NA,NA,NA
14,14,Wyclef Jean ,Gone Till November,17,4,NA,NA,NA,NA
15,15,Lord Tariq & Peter Gunz,Deja Vu [Uptown Baby],23,12,NA,NA,NA,NA
16,9,Third Eye Blind,How's It Going To Be,11,13,NA,NA,NA,NA
17,11, Paula Cole,I Don't Want To Wait,14,18,NA,NA,NA,NA
18,15,Billie Myers,Kiss The Rain,15,17,NA,NA,NA,NA
19,2,Usher,You Make Me Wanna...,12,28,NA,NA,NA,NA
20,20,Jimmy Ray,Are You Jimmy Ray?,26,2,NA,NA,NA,NA
21,18,LL Cool J,Father,18,5,NA,NA,NA,NA
22,9,Busta Rhymes,Dangerous,13,8,NA,NA,NA,NA
23,1, Elton John,Candle In The Wind 1997/Something About The Way You Look Tonight,22,21,NA,NA,NA,NA
24,24,Next,Too Close,29,3,NA,NA,NA,NA
25,7,Robyn,Show Me Love,20,16,NA,NA,NA,NA
26,25,INOJ/LATHUN,Love You Down,25,4,NA,NA,NA,NA
27,27,Shania Twain,You're Still The One,39,3,NA,NA,NA,NA
28,6,Chumbawamba,Tubthumping,19,25,NA,NA,NA,NA
29,29,Public Announcement,Body Bumpin' Yippie-Yi-Yo,41,2,NA,NA,NA,NA
30,30,"Master P Feat. Fiend, Silkk The Shocker, Mia X & Mystikal",Make Em' Say Uhh!,33,5,NA,NA,NA,NA
31,30,The Lox,If You Think I'm Jiggy,30,4,NA,NA,NA,NA
32,28,Queen Pen Featuring Eric Williams,All My Love,28,4,NA,NA,NA,NA
33,13,Dru Hill,We're Not Making Love No More,21,12,NA,NA,NA,NA
34,17,Lisa Loeb,I Do,27,18,NA,NA,NA,NA
35,31,Ol Skool [Featuring Keith Sweat & Xscape],Am I Dreaming,31,4,NA,NA,NA,NA
36,NA,Aerosmith,Pink,NA,NA,NA,NA,NA,NA
37,4,LSG ,My Body,24,18,NA,NA,NA,NA
38,27,Nu Flavor,Heaven,35,21,NA,NA,NA,NA
39,28,Sarah McLachlan,Sweet Surrender,34,3,NA,NA,NA,NA
40,4,Third Eye Blind,Semi-Charmed Life,36,35,NA,NA,NA,NA
41,5,Mase ,Feel So Good,32,18,NA,NA,NA,NA
42,42,All Saints,I Know Where It's At,42,5,NA,NA,NA,NA
43,29,Jon B,They Don't Know,37,5,NA,NA,NA,NA
44,2,Backstreet Boys ,Quit Playing Games (With My Heart),38,36,NA,NA,NA,NA
45,11,Sister Hazel,All For You,40,34,NA,NA,NA,NA
46,NA,Meredith Brooks,What Would Happen,NA,NA,NA,NA,NA,NA
47,9,Hanson,I Will Come To You,45,14,NA,NA,NA,NA
48,48,Blessid Union Of Souls,Light In Your Eyes,48,3,NA,NA,NA,NA
49,42, Los Umbrellos,No Tengo Dinero,50,27,NA,NA,NA,NA
50,21,Pearl Jam,Given To Fly,46,6,NA,NA,NA,NA
51,18,Spice Girls,Spice Up Your Life,43,17,NA,NA,NA,NA
52,NA,DMX Featuring Sheek Of The Lox ,Get At Me Dog,NA,NA,NA,NA,NA,NA
53,53, Somethin' For The People,All I Do,56,2,NA,NA,NA,NA
54,37,Alana Davis,32 Flavors,51,13,NA,NA,NA,NA
55,55,Sylk-E. Fyne Featuring Chill,Romeo And Juliet,66,3,NA,NA,NA,NA
56,52,Militia,Burn,52,8,NA,NA,NA,NA
57,32,She Moves,Breaking All The Rules,54,17,NA,NA,NA,NA
58,26,The Notorious B.I.G.,Going Back To Cali,53,13,NA,NA,NA,NA
59,59,Anita Cochran (Duet With Steve Wariner),What If I Said,65,9,NA,NA,NA,NA
60,45,Richard Marx & Donna Lewis,At The Beginning,57,17,NA,NA,NA,NA
61,12,"Missy ""Misdemeanor"" Elliott Featuring Da Brat",Sock It 2 Me,55,20,NA,NA,NA,NA
62,56,WC From Westside Connection,Just Clownin',62,12,NA,NA,NA,NA
63,59,KAI,Say You'll Stay,59,11,NA,NA,NA,NA
64,28,Metallica,The Memory Remains,61,14,NA,NA,NA,NA
65,27,Bone Thugs-N-Harmony,If I Could Teach The World,60,20,NA,NA,NA,NA
66,66,Smooth,Strawberries,77,2,NA,NA,NA,NA
67,58,Amber,One More Night,58,20,NA,NA,NA,NA
68,40,Shania Twain,Don't Be Stupid (You Know I Love You),64,13,NA,NA,NA,NA
69,69,David Kersh,If I Never Stop Loving You,78,3,NA,NA,NA,NA
