rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Peabo Bryson & Regina Belle,A Whole New World (Aladdin's Theme),NA,NA,NA,2,2LAST WEEK ,12WEEKS ON CHART
2,1,Whitney Houston,I Will Always Love You,1,17,NA,NA,NA,NA
3,3,Duran Duran,Ordinary World,3,9,NA,NA,NA,NA
4,4, Snow,Informer,10,9,NA,NA,NA,NA
5,5,Dr. Dre,"Nuthin' But A ""G"" Thang",5,6,NA,NA,NA,NA
6,4,Whitney Houston,"I'm Every Woman (From ""The Bodyguard"")",4,9,NA,NA,NA,NA
7,6,Arrested Development ,Mr. Wendal,6,12,NA,NA,NA,NA
8,8,Naughty By Nature,Hip Hop Hooray,9,6,NA,NA,NA,NA
9,9,Jade,Don't Walk Away,13,12,NA,NA,NA,NA
10,10, Bon Jovi,Bed Of Roses,14,7,NA,NA,NA,NA
11,7,Prince And The New Power Generation,7,7,15,NA,NA,NA,NA
12,11,Portrait,Here We Go Again!,12,17,NA,NA,NA,NA
13,4,Shanice,"Saving Forever For You (From ""Beverly Hills, 90210"")",8,20,NA,NA,NA,NA
14,14,Bobby Brown,Get Away,16,8,NA,NA,NA,NA
15,15,Digable Planets,Rebirth Of Slick (Cool Like Dat),17,8,NA,NA,NA,NA
16,16,Positive K,I Got A Man,21,12,NA,NA,NA,NA
17,17,Shai,Comforter ,20,7,NA,NA,NA,NA
18,18,Boy Krazy,That's What Love Can Do,18,7,NA,NA,NA,NA
19,2,Shai,If I Ever Fall In Love,11,21,NA,NA,NA,NA
20,20,Spin Doctors ,Two Princes,30,6,NA,NA,NA,NA
21,21,Silk,Freak Me,40,3,NA,NA,NA,NA
22,22,Jeremy Jordan,"The Right Kind Of Love (From ""Beverly Hills, 90210"")",26,13,NA,NA,NA,NA
23,23,Whitney Houston,I Have Nothing,42,2,NA,NA,NA,NA
24,24,Kenny G,Forever In Love,24,12,NA,NA,NA,NA
25,23,Paperboy,Ditty,25,12,NA,NA,NA,NA
26,3,Boyz II Men,"In The Still Of The Nite (From ""The Jacksons"")",15,15,NA,NA,NA,NA
27,27,Ugly Kid Joe,Cat's In The Cradle,41,4,NA,NA,NA,NA
28,28,Mary J. Blige,Sweet Thing,28,4,NA,NA,NA,NA
29,2,Wreckx-N-Effect,Rump Shaker,23,23,NA,NA,NA,NA
30,5,Snap!,Rhythm Is A Dancer,22,30,NA,NA,NA,NA
31,15,En Vogue ,"Give It Up, Turn It Loose",19,14,NA,NA,NA,NA
32,7,Bobby Brown,Good Enough,27,21,NA,NA,NA,NA
33,33,SWV,I'm So Into You,48,5,NA,NA,NA,NA
34,34,Michael Jackson,Heal The World,36,13,NA,NA,NA,NA
35,35,TLC,Hat 2 Da Back,37,5,NA,NA,NA,NA
36,3,P.M. Dawn,"I'd Die Without You (From ""Boomerang"")",32,26,NA,NA,NA,NA
37,37,Jon Secada,Angel,45,6,NA,NA,NA,NA
38,38,Vanessa Williams/Brian McKnight,"Love Is (From ""Beverly Hills, 90210"")",51,7,NA,NA,NA,NA
39,33,Patty Smyth,No Mistakes,33,11,NA,NA,NA,NA
40,13, Jon Secada,Do You Believe In Us,34,24,NA,NA,NA,NA
41,11,Restless Heart,When She Cries,29,17,NA,NA,NA,NA
42,18,Toad The Wet Sprocket,Walk On The Ocean,31,17,NA,NA,NA,NA
43,7,Mary J. Blige,Real Love,39,28,NA,NA,NA,NA
44,44,R.E.M.,Man On The Moon,52,5,NA,NA,NA,NA
45,7,TLC,What About Your Friends,44,27,NA,NA,NA,NA
46,14,Go West,Faithful,38,18,NA,NA,NA,NA
47,47, Duice,Dazzey Duks,47,9,NA,NA,NA,NA
48,37,Father M.C.,Everything's Gonna Be Alright,50,14,NA,NA,NA,NA
49,49,Madonna,Bad Girl,60,3,NA,NA,NA,NA
50,50,Sting,If I Ever Lose My Faith In You,62,3,NA,NA,NA,NA
51,51,Annie Lennox,Little Bird,54,7,NA,NA,NA,NA
52,7,Madonna,Deeper And Deeper,35,14,NA,NA,NA,NA
53,53,Bizarre Inc,I'm Gonna Get You,55,7,NA,NA,NA,NA
54,54,Poison,Stand,57,6,NA,NA,NA,NA
55,32,Peter Gabriel,Steam,43,12,NA,NA,NA,NA
56,27,Lo-Key?,I Got A Thang 4 Ya!,46,17,NA,NA,NA,NA
57,38,Hi-Five,Quality Time,49,14,NA,NA,NA,NA
58,58,RuPaul,Supermodel (You Better Work),64,4,NA,NA,NA,NA
59,57,Chaka Demus & Pliers,Murder She Wrote,61,10,NA,NA,NA,NA
60,60,Jude Cole,Tell The Truth,63,7,NA,NA,NA,NA
