rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Christina Aguilera,Genie In A Bottle,NA,NA,3,NA,3 WEEKS AT NO. 1,7WEEKS ON CHART
2,2,K-Ci & JoJo,Tell Me It's Real,3,12,NA,NA,NA,NA
3,1,Destiny's Child,"Bills, Bills, Bills",2,9,NA,NA,NA,NA
4,4,Smash Mouth,All Star,7,13,NA,NA,NA,NA
5,1,Jennifer Lopez,If You Had My Love,5,14,NA,NA,NA,NA
6,6,Backstreet Boys,I Want It That Way,8,17,NA,NA,NA,NA
7,7,LFO,Summer Girls,10,5,NA,NA,NA,NA
8,2,Pearl Jam,Last Kiss,6,12,NA,NA,NA,NA
9,4,702,Where My Girls At?,9,16,NA,NA,NA,NA
10,1,Will Smith Featuring Dru Hill & Kool Mo Dee,Wild Wild West,4,13,NA,NA,NA,NA
11,11,Naughty By Nature Featuring Zhane,Jamboree,12,7,NA,NA,NA,NA
12,4,Whitney Houston,It's Not Right But It's Okay,11,15,NA,NA,NA,NA
13,13,Enrique Iglesias,Bailamos,16,6,NA,NA,NA,NA
14,14,Sugar Ray,Someday,20,7,NA,NA,NA,NA
15,4,Maxwell,Fortunate,13,19,NA,NA,NA,NA
16,14, Sarah McLachlan,I Will Remember You (Live),14,33,NA,NA,NA,NA
17,2,Sixpence None The Richer,Kiss Me,18,28,NA,NA,NA,NA
18,18,Ginuwine,So Anxious,28,5,NA,NA,NA,NA
19,19,Tal Bachman,She's So High,26,9,NA,NA,NA,NA
20,1,Ricky Martin,Livin' La Vida Loca,15,18,NA,NA,NA,NA
21,19,Madonna,Beautiful Stranger,21,10,NA,NA,NA,NA
22,5,98 Degrees,The Hardest Thing,19,21,NA,NA,NA,NA
23,23,Red Hot Chili Peppers,Scar Tissue,36,11,NA,NA,NA,NA
24,15,Case,Happily Ever After,23,11,NA,NA,NA,NA
25,21,Britney Spears,Sometimes,22,13,NA,NA,NA,NA
26,26,Lonestar,Amazed ,27,11,NA,NA,NA,NA
27,27,Citizen King,Better Days (And The Bottom Drops Out),32,12,NA,NA,NA,NA
28,28,Jo Dee Messina,Lesson In Leavin',29,11,NA,NA,NA,NA
29,NA,Tracie Spencer,It's All About You (Not About Me),NA,NA,NA,NA,NA,NA
30,30,Alabama Featuring 'N Sync,God Must Have Spent A Little More Time On You,31,12,NA,NA,NA,NA
31,1,TLC,No Scrubs,25,26,NA,NA,NA,NA
32,32,Eric Benet Featuring Tamia,Spend My Life With You,37,7,NA,NA,NA,NA
33,33,EVE & Nokio,What Ya Want,41,7,NA,NA,NA,NA
34,34,Fastball,Out Of My Head,39,7,NA,NA,NA,NA
35,7,Shania Twain,That Don't Impress Me Much,24,28,NA,NA,NA,NA
36,8,Blaque,808,30,18,NA,NA,NA,NA
37,15,112 Featuring Lil'z,Anywhere,33,22,NA,NA,NA,NA
38,38,Joe Diffie,A Night To Remember,38,14,NA,NA,NA,NA
39,21,Phil Collins,You'll Be In My Heart,34,7,NA,NA,NA,NA
40,40,Edwin McCain,I Could Not Ask For More,42,8,NA,NA,NA,NA
41,40,Blessid Union Of Souls,Hey Leonardo (She Likes Me For Me),40,10,NA,NA,NA,NA
42,42,Vitamin C Featuring Lady Saw,Smile,52,5,NA,NA,NA,NA
43,43,SHeDAISY,Little Good-Byes,47,15,NA,NA,NA,NA
44,44,Goo Goo Dolls,Black Balloon,46,6,NA,NA,NA,NA
45,45,Chely Wright,Single White Female,49,14,NA,NA,NA,NA
46,46,TLC, Unpretty,56,8,NA,NA,NA,NA
47,47,98 Degrees,I Do (Cherish You),66,2,NA,NA,NA,NA
48,35,Lauryn Hill ,Everything Is Everything,35,9,NA,NA,NA,NA
49,45,Ricky Martin,"The Cup Of Life (The Official Song Of The World Cup, France '98)",45,26,NA,NA,NA,NA
50,50,Kenny Chesney,You Had Me From Hello,54,6,NA,NA,NA,NA
51,51,Ricky Martin,She's All I Ever Had,63,2,NA,NA,NA,NA
52,16,Brandy,Almost Doesn't Count,51,17,NA,NA,NA,NA
53,53,Faith Hill,The Secret Of Life,55,8,NA,NA,NA,NA
54,10,Chante Moore,Chante's Got A Man,43,14,NA,NA,NA,NA
55,55,Mary J. Blige,All That I Can Say,59,4,NA,NA,NA,NA
56,56,Tyrese,Lately,57,9,NA,NA,NA,NA
57,27,George Strait,Write This Down,50,17,NA,NA,NA,NA
58,17,Nine Inch Nails,The Day The World Went Away,17,2,NA,NA,NA,NA
59,59,Shania Twain,You've Got A Way,62,5,NA,NA,NA,NA
60,60, Alan Jackson,Little Man,60,6,NA,NA,NA,NA
61,61,JAY-Z,Jigga My N****,61,8,NA,NA,NA,NA
62,62,Juvenile Featuring Mannie Fresh & Lil' Wayne,Back That Thang Up,65,6,NA,NA,NA,NA
63,35,Ja Rule,Holla Holla,53,20,NA,NA,NA,NA
64,51,Lit,My Own Worst Enemy,64,17,NA,NA,NA,NA
65,12,Sporty Thievz Featuring Mr. Woods,No Pigeons,44,14,NA,NA,NA,NA
66,10,Tim McGraw,Please Remember Me,58,20,NA,NA,NA,NA
67,67,Brad Paisley,Who Needs Pictures,68,9,NA,NA,NA,NA
68,68,Dixie Chicks,Ready To Run,69,4,NA,NA,NA,NA
69,69, Faith Evans,Never Gonna Let You Go,70,6,NA,NA,NA,NA
70,70,Santana Featuring Rob Thomas,Smooth,73,3,NA,NA,NA,NA
71,NA,Len ,Steal My Sunshine,NA,NA,NA,NA,NA,NA
