rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Bone Thugs-N-Harmony,Tha Crossroads,NA,NA,4,NA,4WEEKS AT NO. 1,5WEEKS ON CHART
2,1,Mariah Carey,Always Be My Baby,2,10,NA,NA,NA,NA
3,1,Celine Dion,"Because You Loved Me (From ""Up Close & Personal"")",3,14,NA,NA,NA,NA
4,4,Tracy Chapman,Give Me One Reason,5,10,NA,NA,NA,NA
5,5,SWV,You're The One,6,8,NA,NA,NA,NA
6,2,The Tony Rich Project,Nobody Knows,4,26,NA,NA,NA,NA
7,NA,Toni Braxton,You're Makin' Me High/Let It Flow,NA,NA,NA,NA,NA,NA
8,8,George Michael,Fastlove,8,5,NA,NA,NA,NA
9,4,Alanis Morissette,Ironic,7,13,NA,NA,NA,NA
10,NA,Metallica,Until It Sleeps,NA,NA,NA,NA,NA,NA
11,11,Adam Clayton & Larry Mullen,"Theme From Mission: Impossible (From ""Mission: Impossible"")",24,5,NA,NA,NA,NA
12,12,Jann Arden ,"Insensitive (From ""Bed Of Roses"")",12,18,NA,NA,NA,NA
13,13,La Bouche,Sweet Dreams,16,11,NA,NA,NA,NA
14,9,Gin Blossoms,Follow You Down/Til I Hear It From You,11,18,NA,NA,NA,NA
15,13, Hootie & The Blowfish,Old Man & Me (When I Get To Heaven),13,7,NA,NA,NA,NA
16,NA,Monica,Why I Love You So Much/Ain't Nobody,NA,NA,NA,NA,NA,NA
17,8,Whitney Houston & CeCe Winans,"Count On Me (From ""Waiting To Exhale"")",9,12,NA,NA,NA,NA
18,10,MC Lyte Featuring Xscape,"Keep On, Keepin' On (From ""Sunset Park"")",10,13,NA,NA,NA,NA
19,19,Los Del Rio,Macarena (Bayside Boys Mix),19,25,NA,NA,NA,NA
20,20,Case Featuring Foxxy Brown,"Touch Me Tease Me (From ""The Nutty Professor"")",25,5,NA,NA,NA,NA
21,2,Brandy,"Sittin' Up In My Room (From ""Waiting To Exhale"")",15,24,NA,NA,NA,NA
22,22,Jodeci,Get On Up ,22,4,NA,NA,NA,NA
23,5,Coolio,"1, 2, 3, 4 (Sumpin' New)",14,14,NA,NA,NA,NA
24,4,R. Kelly Featuring Ronald Isley,Down Low (Nobody Has To Know),17,15,NA,NA,NA,NA
25,25,Quad City DJ's,C'mon N' Ride It (The Train),38,13,NA,NA,NA,NA
26,26,Total,Kissin' You,27,6,NA,NA,NA,NA
27,21,Color Me Badd,"The Earth, The Sun, The Rain",21,6,NA,NA,NA,NA
28,17,Junior M.A.F.I.A. Featuring The Notorious B.I.G.,Get Money,18,18,NA,NA,NA,NA
29,2,Everything But The Girl,Missing,20,44,NA,NA,NA,NA
30,NA,Michael Jackson,They Don't Care About Us,NA,NA,NA,NA,NA,NA
31,31,Robert Miles ,Children,33,5,NA,NA,NA,NA
32,32,Monifah,You,32,5,NA,NA,NA,NA
33,23,No Doubt,Just A Girl,28,26,NA,NA,NA,NA
34,20,Natalie Merchant,Wonder,30,27,NA,NA,NA,NA
35,12,The Smashing Pumpkins,1979,34,18,NA,NA,NA,NA
36,16,BoDeans,"Closer To Free (From ""Party Of Five"")",23,14,NA,NA,NA,NA
37,37,Jars Of Clay,Flood,40,4,NA,NA,NA,NA
38,8,Busta Rhymes,Woo-Hah!! Got You All In Check/Everything Remains Raw,26,14,NA,NA,NA,NA
39,39,Jewel,Who Will Save Your Soul,39,2,NA,NA,NA,NA
40,9,LL Cool J,Doin It,31,14,NA,NA,NA,NA
41,11,Joe,"All The Things (Your Man Won't Do) (From ""Don't Be A Menace..."")",29,18,NA,NA,NA,NA
42,6,La Bouche,Be My Lover,35,31,NA,NA,NA,NA
43,19,Collective Soul,The World I Know,37,30,NA,NA,NA,NA
44,36,Immature,Please Don't Go,36,6,NA,NA,NA,NA
45,45,Crucial Conflict,Hay,58,5,NA,NA,NA,NA
46,46,Delinquent Habits,Tres Delinquentes,46,7,NA,NA,NA,NA
47,47,112 Featuring The Notorious B.I.G.,Only You,67,2,NA,NA,NA,NA
48,5,Goo Goo Dolls,Name ,43,35,NA,NA,NA,NA
49,37,H-Town,"A Thin Line Between Love & Hate (From ""A Thin Line..."")",49,17,NA,NA,NA,NA
50,33,Lost Boyz,Renee,44,12,NA,NA,NA,NA
51,51,Gloria Estefan,Reach,51,8,NA,NA,NA,NA
52,43,Bush,"Machinehead (From ""Fear"")",47,9,NA,NA,NA,NA
53,24,Nonchalant,5 O'Clock,42,15,NA,NA,NA,NA
54,54,Billie Ray Martin,Your Loving Arms,54,18,NA,NA,NA,NA
55,55,Jay-Z Featuring Foxxy Brown,Ain't No Nigga/Dead Presidents,61,10,NA,NA,NA,NA
