rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Kris Kross,Jump,NA,NA,6,NA,6WEEKS AT NO. 1,9WEEKS ON CHART
2,2,En Vogue,My Lovin' (You're Never Gonna Get It),2,11,NA,NA,NA,NA
3,3,Red Hot Chili Peppers,Under The Bridge,3,9,NA,NA,NA,NA
4,4,Joe Public,Live And Learn,4,12,NA,NA,NA,NA
5,5, Sir Mix-A-Lot,Baby Got Back,12,8,NA,NA,NA,NA
6,6,Michael Jackson,In The Closet,10,6,NA,NA,NA,NA
7,7,Sophie B. Hawkins,Damn I Wish I Was Your Lover,14,7,NA,NA,NA,NA
8,6,TLC, Ain't 2 Proud 2 Beg,8,15,NA,NA,NA,NA
9,2,Queen,Bohemian Rhapsody,5,35,NA,NA,NA,NA
10,1,Vanessa Williams,Save The Best For Last,7,18,NA,NA,NA,NA
11,2,Eric Clapton,Tears In Heaven,6,17,NA,NA,NA,NA
12,12,Celine Dion,If You Asked Me To,18,6,NA,NA,NA,NA
13,NA,Mariah Carey,I'll Be There,NA,NA,NA,NA,NA,NA
14,9,Ugly Kid Joe,Everything About You,9,9,NA,NA,NA,NA
15,10,U2,One,11,12,NA,NA,NA,NA
16,13,Bryan Adams,Thought I'd Died And Gone To Heaven,13,12,NA,NA,NA,NA
17,17,Genesis,Hold On My Heart,19,5,NA,NA,NA,NA
18,18,Billy Ray Cyrus,Achy Breaky Heart,24,4,NA,NA,NA,NA
19,19,Arrested Development ,Tennessee,20,8,NA,NA,NA,NA
20,15,Def Leppard,Let's Get Rocked,17,8,NA,NA,NA,NA
21,9,Richard Marx,Hazard,16,16,NA,NA,NA,NA
22,22,Mr. Big,Just Take My Heart,22,8,NA,NA,NA,NA
23,5,Mariah Carey,Make It Happen,15,15,NA,NA,NA,NA
24,NA,Luther Vandross And Janet Jackson With BBD And Ralph Tresvant,The Best Things In Life Are Free,NA,NA,NA,NA,NA,NA
25,25,Wilson Phillips,You Won't See Me Cry,30,4,NA,NA,NA,NA
26,26,Amy Grant,I Will Remember You,29,6,NA,NA,NA,NA
27,19,Paula Abdul,Will You Marry Me?,21,9,NA,NA,NA,NA
28,28,Color Me Badd,Slow Motion,37,4,NA,NA,NA,NA
29,29, Lionel Richie,Do It To Me,34,5,NA,NA,NA,NA
30,30,Jon Secada,Just Another Day,40,7,NA,NA,NA,NA
31,26,Lidell Townsell,Nu Nu,26,14,NA,NA,NA,NA
32,32,Jodeci, Come & Talk To Me,32,9,NA,NA,NA,NA
33,33,Howard Jones,Lift Me Up,35,8,NA,NA,NA,NA
34,31,Shanice,Silent Prayer,31,6,NA,NA,NA,NA
35,35,Bonnie Raitt,Not The Only One,39,7,NA,NA,NA,NA
36,14,Kathy Troccoli,Everything Changes,28,15,NA,NA,NA,NA
37,23,Prince And The N.P.G.,Money Don't Matter 2 Night,25,10,NA,NA,NA,NA
38,19,Jody Watley,I'm The One You Need,23,13,NA,NA,NA,NA
39,39,Linear,T.L.C.,44,4,NA,NA,NA,NA
40,3,Atlantic Starr,Masterpiece,27,18,NA,NA,NA,NA
41,NA,The Cover Girls, Wishing On A Star,NA,NA,NA,NA,NA,NA
42,6,Mint Condition,Breakin' My Heart (Pretty Brown Eyes),33,22,NA,NA,NA,NA
43,42,The Cure,High,49,9,NA,NA,NA,NA
44,44,Tom Cochrane, Life Is A Highway,61,3,NA,NA,NA,NA
45,7,Genesis,I Can't Dance,41,18,NA,NA,NA,NA
