rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Savage Garden,I Knew I Loved You,NA,NA,NA,2,2LAST WEEK,19WEEKS ON CHART
2,1,Mariah Carey Featuring Joe & 98 Degrees,Thank God I Found You,1,12,NA,NA,NA,NA
3,3,Lonestar,Amazed,18,30,NA,NA,NA,NA
4,1,Christina Aguilera,What A Girl Wants,3,14,NA,NA,NA,NA
5,5,Faith Hill,Breathe,21,17,NA,NA,NA,NA
6,6,Santana Featuring The Product G&B,Maria Maria,8,3,NA,NA,NA,NA
7,4,Montell Jordan,Get It On Tonite,4,19,NA,NA,NA,NA
8,6,Blink-182,All The Small Things,6,13,NA,NA,NA,NA
9,1,Santana Featuring Rob Thomas,Smooth,5,31,NA,NA,NA,NA
10,5,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip ",Hot Boyz,7,14,NA,NA,NA,NA
11,8,Celine Dion,That's The Way It Is,11,16,NA,NA,NA,NA
12,10,Backstreet Boys,Show Me The Meaning Of Being Lonely,10,9,NA,NA,NA,NA
13,13,'N Sync, Bye Bye Bye,14,5,NA,NA,NA,NA
14,14,Britney Spears,From The Bottom Of My Broken Heart,52,5,NA,NA,NA,NA
15,5,Blaque,Bring It All To Me,9,19,NA,NA,NA,NA
16,2,Brian McKnight,Back At One,12,27,NA,NA,NA,NA
17,17,Sonique,It Feels So Good,19,6,NA,NA,NA,NA
18,13,Destiny's Child,Say My Name,16,10,NA,NA,NA,NA
19,6,Eiffel 65,Blue (Da Ba Dee),13,12,NA,NA,NA,NA
20,12,Filter,Take A Picture,15,14,NA,NA,NA,NA
21,3,Marc Anthony,I Need To Know,17,25,NA,NA,NA,NA
22,22,Third Eye Blind,Never Let You Go,23,6,NA,NA,NA,NA
23,11,Smash Mouth,Then The Morning Comes,20,18,NA,NA,NA,NA
24,15,Jagged Edge,He Can't Love U,24,12,NA,NA,NA,NA
25,25, D'Angelo,Untitled (How Does It Feel),25,6,NA,NA,NA,NA
26,26,Sisqo,Thong Song,26,5,NA,NA,NA,NA
27,4,Whitney Houston,My Love Is Your Love,22,26,NA,NA,NA,NA
28,28,Joe,I Wanna Know,28,9,NA,NA,NA,NA
29,29, Sugar Ray,Falls Apart,29,7,NA,NA,NA,NA
30,30,Dr. Dre Featuring Eminem,Forgot About Dre,36,6,NA,NA,NA,NA
31,29,Tim McGraw,My Best Friend,32,14,NA,NA,NA,NA
32,20,Train,Meet Virginia,30,21,NA,NA,NA,NA
33,33,Vertical Horizon,Everything You Want,40,6,NA,NA,NA,NA
34,34,J-Shin Featuring LaTocha Scott,One Night Stand,38,10,NA,NA,NA,NA
35,35,Madonna,American Pie,43,2,NA,NA,NA,NA
36,36,Mark Wills,Back At One,37,7,NA,NA,NA,NA
37,27,Dixie Chicks,Cowboy Take Me Away,31,14,NA,NA,NA,NA
38,38,Aaliyah,I Don't Wanna,41,5,NA,NA,NA,NA
39,34,Eve Featuring Faith Evans,Love Is Blind,34,8,NA,NA,NA,NA
40,40, Sammie,I Like It,44,5,NA,NA,NA,NA
41,7,Donell Jones,U Know What's Up,27,23,NA,NA,NA,NA
42,19,Foo Fighters,Learn To Fly,35,20,NA,NA,NA,NA
43,39,Lonestar,Smile,39,11,NA,NA,NA,NA
44,44,George Strait,The Best Day,45,5,NA,NA,NA,NA
45,45,Toby Keith,How Do You Like Me Now?!,53,5,NA,NA,NA,NA
46,22,Ricky Martin,Shake Your Bon-Bon,33,15,NA,NA,NA,NA
47,47,Kid Rock,Only God Knows Why,63,2,NA,NA,NA,NA
48,48,Tracy Lawrence,Lessons Learned,61,5,NA,NA,NA,NA
49,49,Hoku,Another Dumb Blonde,69,2,NA,NA,NA,NA
50,42,Amber,Sexual (Li Da Di),46,29,NA,NA,NA,NA
51,51, Macy Gray,I Try,68,2,NA,NA,NA,NA
52,52,TLC,Dear Lie,55,3,NA,NA,NA,NA
