rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Ace Of Base,The Sign,NA,NA,NA,2,2LAST WEEK ,11WEEKS ON CHART
2,1,Celine Dion,The Power Of Love,1,16,NA,NA,NA,NA
3,3,Salt-N-Pepa Featuring En Vogue,Whatta Man,3,8,NA,NA,NA,NA
4,4,Mariah Carey,Without You/Never Forget You,4,7,NA,NA,NA,NA
5,5,All-4-One,So Much In Love,7,11,NA,NA,NA,NA
6,6,R. Kelly,Bump N' Grind,12,6,NA,NA,NA,NA
7,3,Toni Braxton,Breathe Again,5,22,NA,NA,NA,NA
8,8,Richard Marx,Now And Forever,8,8,NA,NA,NA,NA
9,9,US3,Cantaloop (Flip Fantasia),9,16,NA,NA,NA,NA
10,1,Bryan Adams/Rod Stewart/Sting,All For Love,6,16,NA,NA,NA,NA
11,11,Janet Jackson,Because Of Love,11,7,NA,NA,NA,NA
12,12,Snoop Doggy Dogg,Gin And Juice,15,7,NA,NA,NA,NA
13,13, Meat Loaf,Rock And Roll Dreams Come Through,14,7,NA,NA,NA,NA
14,1,Mariah Carey,Hero,10,21,NA,NA,NA,NA
15,8,Xscape,Understanding,13,12,NA,NA,NA,NA
16,16,Tom Petty And The Heartbreakers,Mary Jane's Last Dance,20,12,NA,NA,NA,NA
17,11,"10,000 Maniacs",Because The Night,17,19,NA,NA,NA,NA
18,18,Zhane,Groove Thang,18,9,NA,NA,NA,NA
19,19,Eternal,Stay,23,9,NA,NA,NA,NA
20,20, Bruce Springsteen,"Streets Of Philadelphia (From ""Philadelphia"")",34,4,NA,NA,NA,NA
21,15,Jodeci,Cry For You,21,16,NA,NA,NA,NA
22,7,Bryan Adams,Please Forgive Me,22,21,NA,NA,NA,NA
23,23,Crash Test Dummies ,Mmm Mmm Mmm Mmm,40,7,NA,NA,NA,NA
24,2,Ace Of Base,All That She Wants,19,26,NA,NA,NA,NA
25,7,Domino,Getto Jam,16,16,NA,NA,NA,NA
26,25,Gin Blossoms,Found Out About You,30,17,NA,NA,NA,NA
27,24,Aerosmith,Amazing,24,15,NA,NA,NA,NA
28,8,The Cranberries,Linger,26,21,NA,NA,NA,NA
29,4,Salt-N-Pepa,Shoop,28,23,NA,NA,NA,NA
30,30,Phil Collins ,Everyday,32,7,NA,NA,NA,NA
31,23,Color Me Badd,Choose,25,9,NA,NA,NA,NA
32,9,Tevin Campbell,Can We Talk,29,22,NA,NA,NA,NA
33,1,Janet Jackson,Again,33,21,NA,NA,NA,NA
34,34,Prince,The Most Beautiful Girl In The World ,60,2,NA,NA,NA,NA
35,6,Michael Bolton,Said I Loved You...But I Lied,27,19,NA,NA,NA,NA
36,2,Tag Team,Whoomp! (There It Is),31,42,NA,NA,NA,NA
37,31,Tony Toni Tone,(Lay Your Head On My) Pillow,36,9,NA,NA,NA,NA
38,15,Babyface,Never Keeping Secrets,35,21,NA,NA,NA,NA
39,37,Beck,Loser,37,7,NA,NA,NA,NA
40,26,Gabrielle,Dreams,39,23,NA,NA,NA,NA
41,39,CeCe Peniston,I'm In The Mood,41,11,NA,NA,NA,NA
42,42,Mint Condition,U Send Me Swingin',48,8,NA,NA,NA,NA
43,18, Jimmy Cliff,"I Can See Clearly Now (From ""Cool Runnings"")",38,19,NA,NA,NA,NA
44,44,The Breeders,Cannonball,44,15,NA,NA,NA,NA
45,45,Big Mountain,"Baby I Love Your Way (From ""Reality Bites"")",59,3,NA,NA,NA,NA
46,46,M.C. Hammer,It's All Good,49,5,NA,NA,NA,NA
47,36,Rod Stewart,Having A Party,43,11,NA,NA,NA,NA
48,39,Heart,Will You Be There (In The Morning),47,12,NA,NA,NA,NA
49,49,12 Gauge,Dunkie Butt (Please Please Please),51,10,NA,NA,NA,NA
50,50,Lighter Shade Of Brown,"Hey D.J. (From ""Mi Vida Loca"")",53,4,NA,NA,NA,NA
51,42,John Michael Montgomery,I Swear,42,5,NA,NA,NA,NA
