rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Aerosmith,I Don't Want To Miss A Thing,NA,NA,3,NA,3 WEEKS AT NO. 1,3WEEKS ON CHART
2,2,Monica,The First Night,2,6,NA,NA,NA,NA
3,3,Jennifer Paige,Crush,3,12,NA,NA,NA,NA
4,2,Usher,My Way,4,14,NA,NA,NA,NA
5,1,Brandy & Monica,The Boy Is Mine,5,17,NA,NA,NA,NA
6,6,Tatyana Ali,Daydreamin',6,7,NA,NA,NA,NA
7,7,Inoj,Time After Time,11,5,NA,NA,NA,NA
8,8,Mase Featuring Puff Daddy,Lookin' At Me,10,9,NA,NA,NA,NA
9,2,Shania Twain,You're Still The One,7,32,NA,NA,NA,NA
10,10, Five,When The Lights Go Out,12,16,NA,NA,NA,NA
11,1,Next,Too Close,13,32,NA,NA,NA,NA
12,12,Gerald Levert,Thinkin' Bout It,15,3,NA,NA,NA,NA
13,4,All Saints,Never Ever ,9,9,NA,NA,NA,NA
14,3,Sarah McLachlan,Adia,8,17,NA,NA,NA,NA
15,15,Montell Jordan,I Can Do That,20,6,NA,NA,NA,NA
16,16,Faith Hill,This Kiss,16,27,NA,NA,NA,NA
17,17,Next,I Still Love You,17,7,NA,NA,NA,NA
18,10,Ace Of Base,Cruel Summer,14,10,NA,NA,NA,NA
19,19,Snoop Dogg,Still A G Thang,23,3,NA,NA,NA,NA
20,12,Kelly Price,Friend Of Mine,18,10,NA,NA,NA,NA
21,5,"Nicole Featuring Missy ""Misdemeanor"" Elliott & Mocha",Make It Hot,19,13,NA,NA,NA,NA
22,1,Savage Garden,Truly Madly Deeply,22,42,NA,NA,NA,NA
23,10,Voices Of Theory,Say It ,21,25,NA,NA,NA,NA
24,24,Monifah,Touch It,27,7,NA,NA,NA,NA
25,1,K-Ci & JoJo,All My Life,25,26,NA,NA,NA,NA
26,15,Pras Michel Feat. Ol' Dirty Bastard & Introducing Mya,Ghetto Supastar (That Is What You Are),26,13,NA,NA,NA,NA
27,27, Pressha,Splackavellie,40,3,NA,NA,NA,NA
28,24,Big Punisher Featuring Joe,Still Not A Player,29,15,NA,NA,NA,NA
29,4,Puff Daddy Featuring Jimmy Page,Come With Me,24,13,NA,NA,NA,NA
30,30,Divine,Lately,36,2,NA,NA,NA,NA
31,28,Beastie Boys,Intergalactic,28,8,NA,NA,NA,NA
32,30,Tamia,So Into You,33,10,NA,NA,NA,NA
33,27,"Master P Featuring Silkk The Shocker, Sons Of Funk And Mo B. Dick",Goodbye To My Homies,30,6,NA,NA,NA,NA
34,24,Savage Garden,To The Moon And Back,31,31,NA,NA,NA,NA
35,11,Paula Cole,I Don't Want To Wait,37,47,NA,NA,NA,NA
36,36,Tyrese,Nobody Else,46,5,NA,NA,NA,NA
37,34,Mya Featuring Silkk The Shocker ,Movin' On,34,7,NA,NA,NA,NA
38,9,Third Eye Blind,How's It Going To Be,49,42,NA,NA,NA,NA
39,1,Will Smith,Gettin' Jiggy Wit It,43,30,NA,NA,NA,NA
40,23,Jagged Edge ,Gotta Be,32,6,NA,NA,NA,NA
41,5,Madonna,Ray Of Light,39,11,NA,NA,NA,NA
42,2,LeAnn Rimes,How Do I Live,41,66,NA,NA,NA,NA
43,1,Janet ,Together Again,42,40,NA,NA,NA,NA
44,18,LeAnn Rimes,Looking Through Your Eyes,38,23,NA,NA,NA,NA
45,41,Cam'Ron Featuring Mase,Horse & Carriage,53,10,NA,NA,NA,NA
46,8,Marcy Playground,Sex And Candy,47,24,NA,NA,NA,NA
47,47,Fuel,Shimmer,52,2,NA,NA,NA,NA
48,48,Noreaga,SuperThug (What What),56,2,NA,NA,NA,NA
