rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Christina Aguilera,Come On Over Baby (All I Want Is You),NA,NA,3,NA,3 WEEKS AT NO. 1,13WEEKS ON CHART
2,1,Madonna,Music,2,12,NA,NA,NA,NA
3,3,Creed,With Arms Wide Open,3,25,NA,NA,NA,NA
4,4,3 Doors Down,Kryptonite,4,30,NA,NA,NA,NA
5,5,P!nk,Most Girls,5,12,NA,NA,NA,NA
6,3,Destiny's Child,"Jumpin', Jumpin'",7,25,NA,NA,NA,NA
7,2,98 Degrees,Give Me Just One Night (Una Noche),6,11,NA,NA,NA,NA
8,6,Erykah Badu,Bag Lady,9,11,NA,NA,NA,NA
9,1,Sisqo,Incomplete,10,19,NA,NA,NA,NA
10,10,Samantha Mumba,Gotta Tell You,20,8,NA,NA,NA,NA
11,11,'N Sync,This I Promise You,15,5,NA,NA,NA,NA
12,7,Nelly,(Hot S**t) Country Grammar,12,27,NA,NA,NA,NA
13,13,Mystikal,Shake Ya Ass,14,12,NA,NA,NA,NA
14,14,Profyle,Liar,16,7,NA,NA,NA,NA
15,15,Destiny's Child,Independent Women Part I,23,6,NA,NA,NA,NA
16,16,Faith Hill,The Way You Love Me,18,26,NA,NA,NA,NA
17,17,Mya ,Case Of The Ex (Whatcha Gonna Do),17,11,NA,NA,NA,NA
18,11,Everclear,Wonderful,11,17,NA,NA,NA,NA
19,1,matchbox twenty,Bent,13,27,NA,NA,NA,NA
20,1,Janet,Doesn't Really Matter,8,20,NA,NA,NA,NA
21,21, Ricky Martin,She Bangs,21,4,NA,NA,NA,NA
22,22,Ja Rule Featuring Christina Milian,Between Me And You,22,7,NA,NA,NA,NA
23,5,Ruff Endz,No More,19,18,NA,NA,NA,NA
24,24,Backstreet Boys,Shape Of My Heart,25,3,NA,NA,NA,NA
25,11,LeAnn Rimes,I Need You,24,23,NA,NA,NA,NA
26,26,Vertical Horizon,You're A God,28,10,NA,NA,NA,NA
27,20,Lil Bow Wow Featuring Xscape,Bounce With Me ,27,11,NA,NA,NA,NA
28,24,Kandi,Don't Think I'm Not,26,13,NA,NA,NA,NA
29,29,Barenaked Ladies,Pinch Me,33,8,NA,NA,NA,NA
30,22,SoulDecision Featuring Thrust,Faded,31,17,NA,NA,NA,NA
31,31,Debelah Morgan,Dance With Me,37,14,NA,NA,NA,NA
32,32,R. Kelly,I Wish,34,5,NA,NA,NA,NA
33,33,Travis Tritt,Best Of Intentions,38,11,NA,NA,NA,NA
34,33,Bon Jovi,It's My Life,35,12,NA,NA,NA,NA
