rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Los Del Rio,Macarena (Bayside Boys Mix),NA,NA,4,NA,4WEEKS AT NO. 1,36WEEKS ON CHART
2,2,Donna Lewis,I Love You Always Forever,9,10,NA,NA,NA,NA
3,3, LL Cool J,Loungin,6,8,NA,NA,NA,NA
4,2,Keith Sweat,Twisted,2,10,NA,NA,NA,NA
5,3,Quad City DJ's,C'mon N' Ride It (The Train),3,24,NA,NA,NA,NA
6,1,Toni Braxton ,You're Makin' Me High/Let It Flow,4,12,NA,NA,NA,NA
7,5,Eric Clapton,Change The World,5,6,NA,NA,NA,NA
8,5,R. Kelly,I Can't Sleep Baby (If I),7,7,NA,NA,NA,NA
9,1,2Pac Featuring K-Ci And JoJo,How Do U Want It/California Love,8,11,NA,NA,NA,NA
10,3,Tracy Chapman,Give Me One Reason,10,21,NA,NA,NA,NA
11,6,Alanis Morissette,You Learn/You Oughta Know,11,5,NA,NA,NA,NA
12,11,Jewel,Who Will Save Your Soul,12,13,NA,NA,NA,NA
13,12,OutKast,Elevators (Me & You),13,5,NA,NA,NA,NA
14,14,Celine Dion,It's All Coming Back To Me Now,27,2,NA,NA,NA,NA
15,15,Dishwalla,Counting Blue Cars,15,21,NA,NA,NA,NA
16,16,112 Featuring The Notorious B.I.G.,Only You,16,13,NA,NA,NA,NA
17,17,No Mercy,Where Do You Go,22,8,NA,NA,NA,NA
18,12,Jann Arden,"Insensitive (From ""Bed Of Roses"")",14,29,NA,NA,NA,NA
19,12,Total,Kissin' You,19,17,NA,NA,NA,NA
20,9,Monica,Why I Love You So Much/Ain't Nobody,17,12,NA,NA,NA,NA
21,21,Maxi Priest Featuring Shaggy,That Girl,21,9,NA,NA,NA,NA
22,1,Mariah Carey,Always Be My Baby,20,21,NA,NA,NA,NA
23,1,Celine Dion,"Because You Loved Me (From ""Up Close & Personal"")",18,25,NA,NA,NA,NA
24,4,Alanis Morissette ,Ironic,23,24,NA,NA,NA,NA
25,25,Natalie Merchant,Jealousy,28,11,NA,NA,NA,NA
26,13,La Bouche,Sweet Dreams,26,22,NA,NA,NA,NA
27,2,The Tony Rich Project,Nobody Knows,24,37,NA,NA,NA,NA
28,21,Robert Miles,Children,25,16,NA,NA,NA,NA
