rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Monica,Angel Of Mine,NA,NA,2,NA,2 WEEKS AT NO. 1,12WEEKS ON CHART
2,1,Britney Spears,...Baby One More Time,2,14,NA,NA,NA,NA
3,3,Cher,Believe,4,10,NA,NA,NA,NA
4,4,Whitney Houston Feat. Faith Evans & Kelly Price, Heartbreak Hotel,7,9,NA,NA,NA,NA
5,2,Deborah Cox,Nobody's Supposed To Be Here,3,21,NA,NA,NA,NA
6,5,Backstreet Boys,All I Have To Give,6,4,NA,NA,NA,NA
7,1,Brandy,Have You Ever?,5,12,NA,NA,NA,NA
8,8,Goo Goo Dolls,Slide,8,12,NA,NA,NA,NA
9,8,Sarah McLachlan,Angel,9,12,NA,NA,NA,NA
10,10,Case & Joe,Faded Pictures,15,9,NA,NA,NA,NA
11,11,Gerald Levert,Taking Everything,16,4,NA,NA,NA,NA
12,5,Eagle-Eye Cherry,Save Tonight,12,12,NA,NA,NA,NA
13,5,Third Eye Blind, Jumper,10,12,NA,NA,NA,NA
14,NA,Jesse Powell,You,NA,NA,NA,NA,NA,NA
15,1,R. Kelly & Celine Dion,I'm Your Angel,11,12,NA,NA,NA,NA
16,16,Sugar Ray,Every Morning,20,7,NA,NA,NA,NA
17,6,Jewel,Hands,13,12,NA,NA,NA,NA
18,7,Shawn Mullins,Lullaby,14,12,NA,NA,NA,NA
19,17,Mark Chesnutt,I Don't Want To Miss A Thing,17,10,NA,NA,NA,NA
20,17,Will Smith,Miami,19,12,NA,NA,NA,NA
21,21,'N Sync,(God Must Have Spent) A Little More Time On You,21,12,NA,NA,NA,NA
22,15,Whitney Houston & Mariah Carey,When You Believe,18,12,NA,NA,NA,NA
23,1,Divine ,Lately,22,24,NA,NA,NA,NA
24,24,R. Kelly,When A Woman's Fed Up,27,9,NA,NA,NA,NA
25,21,Dru Hill,These Are The Times,23,12,NA,NA,NA,NA
26,19,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Can I Get A...,26,21,NA,NA,NA,NA
27,27, Lauryn Hill,Ex-Factor,35,7,NA,NA,NA,NA
28,14,BLACKstreet & Mya Featuring Mase & Blinky Blink,Take Me There,24,12,NA,NA,NA,NA
29,7,Total Featuring Missy Elliott,Trippin',25,16,NA,NA,NA,NA
30,1,Lauryn Hill,Doo Wop (That Thing),28,15,NA,NA,NA,NA
31,15,Mo Thugs Family Featuring Bone Thugs-N-Harmony,Ghetto Cowboy,29,14,NA,NA,NA,NA
32,32,Lenny Kravitz,Fly Away,41,12,NA,NA,NA,NA
33,33,Tyrese ,Sweet Lady,48,5,NA,NA,NA,NA
34,32,Boyz II Men,I Will Get There,32,6,NA,NA,NA,NA
35,35,John Michael Montgomery,Hold On To Me,45,12,NA,NA,NA,NA
36,36,Diamond Rio,Unbelievable,39,10,NA,NA,NA,NA
37,37,matchbox 20,Back 2 Good,46,9,NA,NA,NA,NA
38,38,Sara Evans,No Place That Far,44,11,NA,NA,NA,NA
39,7,Faith Evans,Love Like This,31,15,NA,NA,NA,NA
40,4,Shania Twain,From This Moment On,30,12,NA,NA,NA,NA
41,34,Jo Dee Messina,Stand Beside Me,34,11,NA,NA,NA,NA
42,28,Eve 6,Inside Out,33,12,NA,NA,NA,NA
43,37,Tim McGraw,For A Little While,37,12,NA,NA,NA,NA
44,9,Goo Goo Dolls,Iris,36,12,NA,NA,NA,NA
45,32, 2Pac,Changes,38,12,NA,NA,NA,NA
46,46,George Strait,Meanwhile,53,5,NA,NA,NA,NA
47,36,New Radicals,You Get What You Give,43,12,NA,NA,NA,NA
48,5,Edwin McCain,I'll Be,40,22,NA,NA,NA,NA
49,49,Dixie Chicks,You Were Mine,51,5,NA,NA,NA,NA
50,50,Everlast,What It's Like,55,10,NA,NA,NA,NA
51,44,Barenaked Ladies,It's All Been Done,49,9,NA,NA,NA,NA
52,52,Kenny Chesney,How Forever Feels,68,3,NA,NA,NA,NA
53,53,The Wilkinsons,Fly (The Angel Song),54,11,NA,NA,NA,NA
54,54, Faith Evans Featuring Puff Daddy,All Night Long,57,3,NA,NA,NA,NA
55,52,Reba,Wrong Night,52,11,NA,NA,NA,NA
56,56,Mariah Carey,I Still Believe,56,3,NA,NA,NA,NA
57,57,The Roots Featuring Erykah Badu,You Got Me,74,2,NA,NA,NA,NA
