rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Santana Featuring Rob Thomas,Smooth,NA,NA,6,NA,6 WEEKS AT NO. 1,18WEEKS ON CHART
2,2,Brian McKnight,Back At One,2,14,NA,NA,NA,NA
3,3,Marc Anthony,I Need To Know,4,12,NA,NA,NA,NA
4,3,Lou Bega,Mambo No. 5 (A Little Bit Of...),3,14,NA,NA,NA,NA
5,5,Jessica Simpson,I Wanna Love You Forever,9,7,NA,NA,NA,NA
6,6,Whitney Houston,My Love Is Your Love,8,13,NA,NA,NA,NA
7,1,TLC ,Unpretty,7,23,NA,NA,NA,NA
8,1,Mariah Carey Featuring Jay-Z,Heartbreaker,5,13,NA,NA,NA,NA
9,9,Jennifer Lopez,Waiting For Tonight,11,7,NA,NA,NA,NA
10,2,Puff Daddy Featuring R. Kelly,Satisfy You,6,10,NA,NA,NA,NA
11,11,Donell Jones,U Know What's Up,12,10,NA,NA,NA,NA
12,9,Len,Steal My Sunshine,10,16,NA,NA,NA,NA
13,13,Savage Garden,I Knew I Loved You,20,6,NA,NA,NA,NA
14,13,Ideal,Get Gone,13,15,NA,NA,NA,NA
15,4,702,Where My Girls At?,16,31,NA,NA,NA,NA
16,16,LFO,Girl On TV,60,2,NA,NA,NA,NA
17,10, Britney Spears,(You Drive Me) Crazy,14,11,NA,NA,NA,NA
18,7,Sugar Ray,Someday,15,22,NA,NA,NA,NA
19,19,Blaque,Bring It All To Me,24,6,NA,NA,NA,NA
20,9,Red Hot Chili Peppers,Scar Tissue,17,26,NA,NA,NA,NA
21,19,Juvenile Featuring Mannie Fresh & Lil' Wayne,Back That Thang Up,19,21,NA,NA,NA,NA
22,1,Christina Aguilera,Genie In A Bottle,18,22,NA,NA,NA,NA
23,13,98 Degrees ,I Do (Cherish You),21,17,NA,NA,NA,NA
24,8,Deborah Cox With R.L.,We Can't Be Friends,22,12,NA,NA,NA,NA
25,24,Martina McBride,I Love You,26,14,NA,NA,NA,NA
26,26,Will Smith Featuring K-Ci,Will 2K,32,5,NA,NA,NA,NA
27,27,Smash Mouth, Then The Morning Comes,46,5,NA,NA,NA,NA
28,25,Backstreet Boys,Larger Than Life,25,11,NA,NA,NA,NA
29,4,Smash Mouth,All Star,27,28,NA,NA,NA,NA
30,30,Mint Condition,If You Love Me,30,4,NA,NA,NA,NA
31,31,IMx,Stay The Night,36,8,NA,NA,NA,NA
32,32,Train,Meet Virginia,40,8,NA,NA,NA,NA
33,26,Eve,Gotta Man,29,11,NA,NA,NA,NA
34,14,Tal Bachman,She's So High,34,24,NA,NA,NA,NA
35,35,Clint Black,When I Said I Do,42,7,NA,NA,NA,NA
36,NA,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",Hot Boyz,NA,NA,NA,NA,NA,NA
37,23,Warren G Featuring Mack 10,I Want It All,23,11,NA,NA,NA,NA
38,16,Goo Goo Dolls,Black Balloon,33,21,NA,NA,NA,NA
39,33,Destiny's Child,Bug A Boo,38,10,NA,NA,NA,NA
40,36,"B.G. Featuring Baby, Turk, Mannie Fresh, Juvenile & Lil' Wayne",Bling Bling,37,11,NA,NA,NA,NA
41,41,LeAnn Rimes,Big Deal,48,7,NA,NA,NA,NA
42,42,Foo Fighters,Learn To Fly,52,7,NA,NA,NA,NA
43,32,Sixpence None The Richer,There She Goes,45,12,NA,NA,NA,NA
44,41,Marc Nelson,15 Minutes,41,9,NA,NA,NA,NA
