rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Gloria Estefan,Coming Out Of The Dark,NA,NA,2,NA,2WEEKS AT NO. 1,11WEEKS ON CHART
2,2,Londonbeat,I've Been Thinking About You,5,9,NA,NA,NA,NA
3,3,Wilson Phillips,You're In Love,7,9,NA,NA,NA,NA
4,4,Tara Kemp,Hold You Tight,4,12,NA,NA,NA,NA
5,5,Enigma,Sadeness Part 1,8,9,NA,NA,NA,NA
6,1,Timmy T.,One More Try,2,16,NA,NA,NA,NA
7,7,Amy Grant,Baby Baby,14,7,NA,NA,NA,NA
8,8,Tesla,Signs,10,14,NA,NA,NA,NA
9,3,Tracie Spencer,This House,3,16,NA,NA,NA,NA
10,10, Another Bad Creation,Iesha,11,13,NA,NA,NA,NA
11,11,Gerardo,Rico Suave,15,10,NA,NA,NA,NA
12,12,Roxette,Joyride,17,6,NA,NA,NA,NA
13,1,Mariah Carey,Someday,6,12,NA,NA,NA,NA
14,13,Tevin Campbell,Round And Round,13,18,NA,NA,NA,NA
15,12,Stevie B,I'll Be By Your Side,12,10,NA,NA,NA,NA
16,16,Rick Astley,Cry For Help,19,8,NA,NA,NA,NA
17,17,Robert Palmer,Mercy Mercy Me (The Ecology)/I Want You,18,8,NA,NA,NA,NA
18,5,Oleta Adams,Get Here,9,17,NA,NA,NA,NA
19,19,Hi-Five,I Like The Way (The Kissing Game),24,7,NA,NA,NA,NA
20,20,Cathy Dennis,Touch Me (All Night Long),26,6,NA,NA,NA,NA
21,21,C+C Music Factory/F. Williams,Here We Go,30,6,NA,NA,NA,NA
22,20,Whitney Houston,The Star Spangled Banner,20,5,NA,NA,NA,NA
23,23,The Rembrandts,"Just The Way It Is, Baby",28,9,NA,NA,NA,NA
24,24,Divinyls,I Touch Myself,34,5,NA,NA,NA,NA
25,25,Voices That Care,Voices That Care,40,4,NA,NA,NA,NA
26,26,Rod Stewart,Rhythm Of My Heart,35,4,NA,NA,NA,NA
27,27,Bingo Boys Featuring Princessa,How To Dance,31,8,NA,NA,NA,NA
28,9,Madonna,Rescue Me,16,6,NA,NA,NA,NA
29,1,Whitney Houston,All The Man That I Need,21,16,NA,NA,NA,NA
30,4,Celine Dion,Where Does My Heart Beat Now ,23,18,NA,NA,NA,NA
31,3,Styx,Show Me The Way,22,18,NA,NA,NA,NA
32,9,LL Cool J,Around The Way Girl,25,19,NA,NA,NA,NA
33,33, The Rude Boys,Written All Over Your Face,39,5,NA,NA,NA,NA
34,20,Father M.C.,I'll Do 4 U,29,13,NA,NA,NA,NA
35,35,Lisette Melendez,Together Forever,38,10,NA,NA,NA,NA
36,36,Nelson,More Than Ever,42,5,NA,NA,NA,NA
37,1,C+C Music Factory,Gonna Make You Sweat (Everybody Dance Now),32,21,NA,NA,NA,NA
38,38,Ralph Tresvant,Stone Cold Gentleman,45,7,NA,NA,NA,NA
39,39,Keedy,Save Some Love,50,4,NA,NA,NA,NA
40,40,The Triplets,You Don't Have To Go Home Tonight,46,4,NA,NA,NA,NA
41,41,Harriet,Temple Of Love,43,8,NA,NA,NA,NA
42,6,Chris Isaak,Wicked Game,36,19,NA,NA,NA,NA
43,43,Queensryche,Silent Lucidity,52,3,NA,NA,NA,NA
44,44,Guy,Let's Chill,47,7,NA,NA,NA,NA
45,5,Sting,All This Time,27,12,NA,NA,NA,NA
46,13,Alias,Waiting For Love,33,12,NA,NA,NA,NA
47,31,Michel'le,Something In My Heart,37,13,NA,NA,NA,NA
48,44,The Escape Club,Call It Poison,44,7,NA,NA,NA,NA
49,49,Alexander O'Neal, All True Man,51,7,NA,NA,NA,NA
50,NA,Mariah Carey,I Don't Wanna Cry,NA,NA,NA,NA,NA,NA
51,41,Winger,Easy Come Easy Go,41,9,NA,NA,NA,NA
52,52, Extreme,More Than Words,60,3,NA,NA,NA,NA
53,53,Monie Love Featuring True Image,It's A Shame (My Sister),58,4,NA,NA,NA,NA
54,54,Great White,Call It Rock N' Roll,54,5,NA,NA,NA,NA
