rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Savage Garden,Truly Madly Deeply,NA,NA,NA,6,6LAST WEEK,7WEEKS ON CHART
2,2,Janet,Together Again,3,5,NA,NA,NA,NA
3,1,Elton John,Candle In The Wind 1997/Something About The Way You Look Tonight,1,15,NA,NA,NA,NA
4,2,LeAnn Rimes,How Do I Live,5,31,NA,NA,NA,NA
5,2,Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase),Been Around The World,2,7,NA,NA,NA,NA
6,4,LSG,My Body,4,12,NA,NA,NA,NA
7,2, Usher,You Make Me Wanna...,9,22,NA,NA,NA,NA
8,6,Chumbawamba,Tubthumping,14,19,NA,NA,NA,NA
9,7,Robyn,Show Me Love,10,10,NA,NA,NA,NA
10,5,Mase,Feel So Good,7,12,NA,NA,NA,NA
11,11,Paula Cole,I Don't Want To Wait,17,12,NA,NA,NA,NA
12,4,Somethin' For The People Featuring Trina & Tamara,My Love Is The Shhh!,12,21,NA,NA,NA,NA
13,8,Boyz II Men,A Song For Mama,8,6,NA,NA,NA,NA
14,14,Uncle Sam,I Don't Ever Want To See You Again,15,11,NA,NA,NA,NA
15,13,Dru Hill,We're Not Making Love No More,13,6,NA,NA,NA,NA
16,16,Third Eye Blind,How's It Going To Be,21,7,NA,NA,NA,NA
17,9,Hanson,I Will Come To You,11,8,NA,NA,NA,NA
18,18,Busta Rhymes,Dangerous,57,2,NA,NA,NA,NA
19,19,Lisa Loeb,I Do,22,12,NA,NA,NA,NA
20,9,Aaliyah,The One I Gave My Heart To,16,16,NA,NA,NA,NA
21,21,Destiny's Child,"No, No, No",25,8,NA,NA,NA,NA
22,4,Allure Featuring 112,All Cried Out,27,21,NA,NA,NA,NA
23,4,Third Eye Blind,Semi-Charmed Life,31,29,NA,NA,NA,NA
24,18,Spice Girls,Spice Up Your Life,19,11,NA,NA,NA,NA
25,2,Jewel,Foolish Games/You Were Meant For Me,29,60,NA,NA,NA,NA
26,2,Backstreet Boys,Quit Playing Games (With My Heart),30,30,NA,NA,NA,NA
27,16,Next,Butta Love,18,20,NA,NA,NA,NA
28,1,Boyz II Men,4 Seasons Of Loneliness,24,17,NA,NA,NA,NA
29,12,"Missy ""Misdemeanor"" Elliott Featuring Da Brat",Sock It 2 Me,20,14,NA,NA,NA,NA
30,11,Sister Hazel,All For You,38,28,NA,NA,NA,NA
31,1,The Notorious B.I.G. Featuring Puff Daddy & Mase,Mo Money Mo Problems,36,25,NA,NA,NA,NA
32,16,Total,What About Us,28,21,NA,NA,NA,NA
33,32,Nu Flavor,Heaven,32,15,NA,NA,NA,NA
34,21,Fiona Apple,Criminal,33,16,NA,NA,NA,NA
35,35, Billie Myers,Kiss The Rain,41,11,NA,NA,NA,NA
36,23,Aqua,Lollipop (Candyman),23,6,NA,NA,NA,NA
37,32,She Moves,Breaking All The Rules,39,11,NA,NA,NA,NA
38,26,The Notorious B.I.G. ,Going Back To Cali,26,7,NA,NA,NA,NA
39,13,Sarah McLachlan,Building A Mystery,43,20,NA,NA,NA,NA
40,1,Mariah Carey,Honey,37,19,NA,NA,NA,NA
41,7,Shawn Colvin,Sunny Came Home,49,28,NA,NA,NA,NA
42,42,Los Umbrellos,No Tengo Dinero,42,21,NA,NA,NA,NA
43,1,Puff Daddy & Faith Evans Featuring 112,I'll Be Missing You,44,32,NA,NA,NA,NA
44,4,Spice Girls,2 Become 1,46,23,NA,NA,NA,NA
45,28,Metallica,The Memory Remains,35,8,NA,NA,NA,NA
46,46,Alana Davis,32 Flavors,53,7,NA,NA,NA,NA
47,27,Bone Thugs-N-Harmony,If I Could Teach The World,34,14,NA,NA,NA,NA
48,48,Richard Marx & Donna Lewis,At The Beginning,54,11,NA,NA,NA,NA
49,40,Shania Twain,Don't Be Stupid (You Know I Love You),40,7,NA,NA,NA,NA
50,12,98 Degrees,Invisible Man,47,28,NA,NA,NA,NA
51,35,H-Town,They Like It Slow,45,15,NA,NA,NA,NA
52,24,Mary J. Blige,Everything,52,17,NA,NA,NA,NA
53,53,K.P. & Envyi,Swing My Way,63,4,NA,NA,NA,NA
54,36,Imani Coppola,Legend Of A Cowgirl,61,19,NA,NA,NA,NA
55,44,Gary Barlow,So Help Me Girl,62,14,NA,NA,NA,NA
56,56,WC From Westside Connection,Just Clownin',56,6,NA,NA,NA,NA
57,57,Bee Gees,Still Waters (Run Deep),60,6,NA,NA,NA,NA
58,56,Olive,You're Not Alone,64,13,NA,NA,NA,NA
59,59,Sting & The Police,Roxanne `97 - Puff Daddy Remix,59,4,NA,NA,NA,NA
