rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Whitney Houston,I Will Always Love You,NA,NA,14,NA,14 WEEKS AT NO. 1,16WEEKS ON CHART
2,2,Peabo Bryson & Regina Belle,A Whole New World (Aladdin's Theme),2,11,NA,NA,NA,NA
3,3,Duran Duran,Ordinary World,3,8,NA,NA,NA,NA
4,4,Whitney Houston,"I'm Every Woman (From ""The Bodyguard"")",4,8,NA,NA,NA,NA
5,5,Dr. Dre,"Nuthin' But A ""G"" Thang",12,5,NA,NA,NA,NA
6,6,Arrested Development,Mr. Wendal,6,11,NA,NA,NA,NA
7,7,Prince And The New Power Generation,7,8,14,NA,NA,NA,NA
8,4,Shanice,"Saving Forever For You (From ""Beverly Hills, 90210"")",5,19,NA,NA,NA,NA
9,9,Naughty By Nature,Hip Hop Hooray,10,5,NA,NA,NA,NA
10,10, Snow,Informer,15,8,NA,NA,NA,NA
11,2,Shai,If I Ever Fall In Love,7,20,NA,NA,NA,NA
12,11,Portrait,Here We Go Again!,11,16,NA,NA,NA,NA
13,13,Jade,Don't Walk Away,13,11,NA,NA,NA,NA
14,14,Bon Jovi,Bed Of Roses,18,6,NA,NA,NA,NA
15,3,Boyz II Men,"In The Still Of The Nite (From ""The Jacksons"")",9,14,NA,NA,NA,NA
16,14,Bobby Brown,Get Away,14,7,NA,NA,NA,NA
17,16,Digable Planets,Rebirth Of Slick (Cool Like Dat),16,7,NA,NA,NA,NA
18,18,Boy Krazy,That's What Love Can Do,25,6,NA,NA,NA,NA
19,15, En Vogue,"Give It Up, Turn It Loose",20,13,NA,NA,NA,NA
20,20,Shai,Comforter,26,6,NA,NA,NA,NA
21,21,Positive K,I Got A Man,27,11,NA,NA,NA,NA
22,5,Snap!,Rhythm Is A Dancer,19,29,NA,NA,NA,NA
23,2,Wreckx-N-Effect,Rump Shaker,17,22,NA,NA,NA,NA
24,24,Kenny G,Forever In Love,30,11,NA,NA,NA,NA
25,23,Paperboy,Ditty,24,11,NA,NA,NA,NA
26,26,Jeremy Jordan,"The Right Kind Of Love (From ""Beverly Hills, 90210"")",36,12,NA,NA,NA,NA
27,7,Bobby Brown,Good Enough,22,20,NA,NA,NA,NA
28,28,Mary J. Blige,Sweet Thing,40,3,NA,NA,NA,NA
29,11,Restless Heart,When She Cries,21,16,NA,NA,NA,NA
30,30,Spin Doctors,Two Princes,39,5,NA,NA,NA,NA
31,18,Toad The Wet Sprocket,Walk On The Ocean,29,16,NA,NA,NA,NA
32,3,P.M. Dawn,"I'd Die Without You (From ""Boomerang"")",28,25,NA,NA,NA,NA
33,33,Patty Smyth,No Mistakes,34,10,NA,NA,NA,NA
34,13,Jon Secada,Do You Believe In Us,31,23,NA,NA,NA,NA
35,7,Madonna,Deeper And Deeper,23,13,NA,NA,NA,NA
36,36,Michael Jackson,Heal The World,54,12,NA,NA,NA,NA
37,37,TLC,Hat 2 Da Back,51,4,NA,NA,NA,NA
38,14,Go West,Faithful,32,17,NA,NA,NA,NA
39,7,Mary J. Blige ,Real Love,35,27,NA,NA,NA,NA
40,40,Silk,Freak Me,42,2,NA,NA,NA,NA
41,41,Ugly Kid Joe,Cat's In The Cradle,73,3,NA,NA,NA,NA
42,NA,Whitney Houston,I Have Nothing,NA,NA,NA,NA,NA,NA
43,32,Peter Gabriel,Steam,33,11,NA,NA,NA,NA
44,7,TLC,What About Your Friends,38,26,NA,NA,NA,NA
45,45,Jon Secada,Angel,50,5,NA,NA,NA,NA
46,27,Lo-Key?, I Got A Thang 4 Ya!,37,16,NA,NA,NA,NA
47,47,Duice,Dazzey Duks,47,8,NA,NA,NA,NA
48,48,SWV,I'm So Into You,61,4,NA,NA,NA,NA
49,38,Hi-Five ,Quality Time,43,13,NA,NA,NA,NA
50,37,Father M.C.,Everything's Gonna Be Alright,41,13,NA,NA,NA,NA
51,51,Vanessa Williams/Brian McKnight,"Love Is (From ""Beverly Hills, 90210"")",56,6,NA,NA,NA,NA
52,52,R.E.M.,Man On The Moon,62,4,NA,NA,NA,NA
53,34,Def Leppard,Stand Up (Kick Love Into Motion),46,12,NA,NA,NA,NA
54,54,Annie Lennox,Little Bird,59,6,NA,NA,NA,NA
55,55,Bizarre Inc,I'm Gonna Get You,63,6,NA,NA,NA,NA
56,28,Sade,No Ordinary Love,44,17,NA,NA,NA,NA
57,57,Poison,Stand,60,5,NA,NA,NA,NA
58,33,Toni Braxton,"Love Shoulda Brought You Home (From ""Boomerang"")",52,16,NA,NA,NA,NA
59,11,Michael Bolton,To Love Somebody,48,20,NA,NA,NA,NA
60,60,Madonna,Bad Girl,75,2,NA,NA,NA,NA
61,57,Chaka Demus & Pliers,Murder She Wrote,58,9,NA,NA,NA,NA
62,62,Sting,If I Ever Lose My Faith In You,77,2,NA,NA,NA,NA
63,63,Jude Cole ,Tell The Truth,65,6,NA,NA,NA,NA
64,64,RuPaul,Supermodel (You Better Work),83,3,NA,NA,NA,NA
65,26,Dan Baird,I Love You Period,53,13,NA,NA,NA,NA
66,58,Sound Factory,Understand This Groove,66,10,NA,NA,NA,NA
67,23,Elton John,The Last Song,64,18,NA,NA,NA,NA
68,21,Genesis,Never A Time,57,17,NA,NA,NA,NA
69,34,The S.O.U.L. S.Y.S.T.E.M.,It's Gonna Be A Lovely Day,55,14,NA,NA,NA,NA
70,70,Gloria Estefan,I See Your Smile,76,2,NA,NA,NA,NA
71,57,Lighter Shade Of Brown,Homies,68,12,NA,NA,NA,NA
72,72,Wreckx-N-Effect,Knock-N-Boots,89,2,NA,NA,NA,NA
