rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Puff Daddy (Featuring Mase),Can't Nobody Hold Me Down,NA,NA,5,NA,5 WEEKS AT NO. 1,13WEEKS ON CHART
2,2,Jewel,Foolish Games/You Were Meant For Me,3,21,NA,NA,NA,NA
3,1,Spice Girls,Wannabe,2,13,NA,NA,NA,NA
4,4,Monica,"For You I Will (From ""Space Jam"")",5,6,NA,NA,NA,NA
5,4,Celine Dion,All By Myself,4,4,NA,NA,NA,NA
6,6,Savage Garden,I Want You,10,8,NA,NA,NA,NA
7,4,Dru Hill,In My Bed,6,15,NA,NA,NA,NA
8,7,Foxy Brown Featuring Jay-Z,I'll Be,7,10,NA,NA,NA,NA
9,1,Toni Braxton,Un-Break My Heart,9,26,NA,NA,NA,NA
10,6,Babyface,Every Time I Close My Eyes,8,12,NA,NA,NA,NA
11,11,Az Yet Featuring Peter Cetera,Hard To Say I'm Sorry,12,9,NA,NA,NA,NA
12,12,Mark Morrison,Return Of The Mack,16,8,NA,NA,NA,NA
13,2,R. Kelly,"I Believe I Can Fly (From ""Space Jam"")",11,19,NA,NA,NA,NA
14,11,Sheryl Crow,Everyday Is A Winding Road,13,4,NA,NA,NA,NA
15,10,702,Get It Together,14,10,NA,NA,NA,NA
16,16,Paula Cole,Where Have All The Cowboys Gone?,17,2,NA,NA,NA,NA
17,2,En Vogue,Don't Let Go (Love),15,24,NA,NA,NA,NA
18,18,Hev-D,Big Daddy,18,7,NA,NA,NA,NA
19,18,Duncan Sheik,Barely Breathing,19,21,NA,NA,NA,NA
20,20,Warren G,I Shot The Sheriff,20,5,NA,NA,NA,NA
21,21,Montell Jordan,What's On Tonight,21,10,NA,NA,NA,NA
22,22,112,Cupid,26,8,NA,NA,NA,NA
23,19,Freak Nasty, Da' Dip,23,16,NA,NA,NA,NA
24,NA,B-Rock & The Bizz,My Baby Daddy,NA,NA,NA,NA,NA,NA
25,25,Ray J,"Let It Go (From ""Set It Off"")",25,7,NA,NA,NA,NA
26,26,White Town,Your Woman,31,4,NA,NA,NA,NA
27,27,Real McCoy,One More Time,27,4,NA,NA,NA,NA
28,28,Bruce Springsteen,Secret Garden,33,12,NA,NA,NA,NA
29,29,Rome,I Belong To You (Every Time I See Your Face),34,6,NA,NA,NA,NA
30,30,Toni Braxton,I Love Me Some Him/I Don't Want To,32,4,NA,NA,NA,NA
31,15,Whitney Houston,"Step By Step (From ""The Preacher's Wife"")",22,6,NA,NA,NA,NA
32,16,Da Brat Featuring T-Boz,Ghetto Love,24,5,NA,NA,NA,NA
33,12,Gina G,Ooh Aah... Just A Little Bit,28,21,NA,NA,NA,NA
34,34,Mint Condition,You Don't Have To Hurt No More,37,4,NA,NA,NA,NA
35,35,Aerosmith,Falling In Love (Is Hard On The Knees),35,8,NA,NA,NA,NA
36,36,Luscious Jackson,Naked Eye,36,18,NA,NA,NA,NA
37,30,DJ Kool,Let Me Clear My Throat,30,12,NA,NA,NA,NA
38,3,Keith Sweat Featuring Athena Cage,Nobody,29,29,NA,NA,NA,NA
39,39,The Verve Pipe,The Freshmen,53,9,NA,NA,NA,NA
40,40,Westside Connection,Gangstas Make The World Go Round,42,7,NA,NA,NA,NA
41,1,BLACKstreet (Featuring Dr. Dre),No Diggity,38,28,NA,NA,NA,NA
42,35,Allure Featuring NAS,Head Over Heels,40,6,NA,NA,NA,NA
43,43,Bill Engvall With Special Guest Travis Tritt,Here's Your Sign (Get The Picture),43,9,NA,NA,NA,NA
44,44,Jon Secada,"Too Late, Too Soon",52,6,NA,NA,NA,NA
45,21,No Mercy,Please Don't Go,39,11,NA,NA,NA,NA
46,25,The Blackout Allstars,I Like It,48,20,NA,NA,NA,NA
47,5,Eric Clapton,Change The World,46,40,NA,NA,NA,NA
48,48,Wild Orchid ,Talk To Me,50,8,NA,NA,NA,NA
49,49,Kenny Lattimore,For You,56,4,NA,NA,NA,NA
50,39,Zhane,Request Line,49,6,NA,NA,NA,NA
51,44,Yvette Michele,I'm Not Feeling You,55,9,NA,NA,NA,NA
52,4,Whitney Houston,"I Believe In You And Me (From ""The Preacher's Wife"")",44,17,NA,NA,NA,NA
53,8,Madonna,"Don't Cry For Me Argentina (From ""Evita"")",41,9,NA,NA,NA,NA
54,12,Erykah Badu,On & On,45,13,NA,NA,NA,NA
55,55,OutKast,Jazzy Belle,59,2,NA,NA,NA,NA
56,40,Crystal Waters,Say... If You Feel Alright,51,9,NA,NA,NA,NA
57,30,The Prodigy,Firestarter,54,14,NA,NA,NA,NA
58,58,Tela Featuring Eightball & MJG,Sho Nuff,61,4,NA,NA,NA,NA
59,55,Tracey Lee,The Theme (It's Party Time),60,10,NA,NA,NA,NA
60,60,Joose,If Tomorrow Never Comes,62,5,NA,NA,NA,NA
61,46,John Mellencamp,Just Another Day,58,9,NA,NA,NA,NA
62,57,Leah Andreone,"It's Alright, It's Ok",57,13,NA,NA,NA,NA
63,57,Richie Rich,Do G's Get To Go To Heaven?,63,8,NA,NA,NA,NA
64,64,Le Click,Call Me,64,7,NA,NA,NA,NA
65,65,Collective Soul,Precious Declaration,65,3,NA,NA,NA,NA
66,37,Quad City DJ's,"Space Jam (From ""Space Jam"")",66,18,NA,NA,NA,NA
67,67,Billy Lawrence Featuring MC Lyte,Come On,75,2,NA,NA,NA,NA
68,42,Redman,Whateva Man,67,12,NA,NA,NA,NA
69,69,Kenny G,Havana,69,7,NA,NA,NA,NA
70,70,Tori Amos,Silent All These Years,70,5,NA,NA,NA,NA
71,71,Faithless,Insomnia,73,4,NA,NA,NA,NA
72,48,Better Than Ezra,Desperately Wanting,68,18,NA,NA,NA,NA
73,NA,Richard Marx,Until I Find You Again,NA,NA,NA,NA,NA,NA
74,67,Livin' Joy,Don't Stop Movin',71,13,NA,NA,NA,NA
75,10,Seal,"Fly Like An Eagle (From ""Space Jam"") ",74,18,NA,NA,NA,NA
76,76,George Strait,One Night At A Time,84,3,NA,NA,NA,NA
77,77,Phil Collins,It's In Your Eyes,78,10,NA,NA,NA,NA
78,29,E-40 Featuring Bo-Rock,Things'll Never Change/Rapper's Ball,72,12,NA,NA,NA,NA
79,79,Jocelyn Enriquez,A Little Bit Of Ecstasy,81,3,NA,NA,NA,NA
80,71,Tru Featuring Ice Cream Man (Master P),I Always Feel Like (Somebody's Watching Me),83,11,NA,NA,NA,NA
81,38,Mack 10 & Tha Dogg Pound," Nothin' But The Cavi Hit (From ""Rhyme & Reason"")",79,19,NA,NA,NA,NA
82,32,Immature Featuring Smooth And Ed From Good Burger,"Watch Me Do My Thing (From ""All That"")",76,12,NA,NA,NA,NA
83,50,Camp Lo,Luchini aka (This Is It),77,16,NA,NA,NA,NA
84,84,KRS-One,Step Into A World (Rapture's Delight),88,3,NA,NA,NA,NA
85,10,U2,Discotheque,85,9,NA,NA,NA,NA
86,80,Funky Green Dogs,Fired Up!,80,11,NA,NA,NA,NA
87,NA,Nu Flavor Featuring Roger,Sweet Sexy Thing,NA,NA,NA,NA,NA,NA
88,88,DJ Taz Featuring Raheem The Dream,That's Right,94,3,NA,NA,NA,NA
89,82,Angelina,Without Your Love,82,10,NA,NA,NA,NA
90,60,Lost Boyz,Get Up,86,16,NA,NA,NA,NA
91,91,Merril Bainbridge,Under The Water,91,5,NA,NA,NA,NA
92,84,"2Pac, Notorious B.I.G., Radio, Dramacydal & Stretch",Runnin',97,11,NA,NA,NA,NA
93,NA,Tasha Holiday,Just The Way You Like It,NA,NA,NA,NA,NA,NA
94,61,SWV,It's All About U,96,14,NA,NA,NA,NA
95,43,Johnny Gill Featuring Roger Troutman,It's Your Body,93,19,NA,NA,NA,NA
96,90,Metallica ,King Nothing,100,8,NA,NA,NA,NA
97,NA,Teddy Pendergrass,Don't Keep Wasting My Time,NA,NA,NA,NA,NA,NA
98,77,Tre,Take Your Time,87,10,NA,NA,NA,NA
99,87,Peggy Scott-Adams,Bill,95,4,NA,NA,NA,NA
100,34,The Roots,What They Do,90,15,NA,NA,NA,NA
