rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Nelson,(Can't Live Without Your) Love And Affection,NA,NA,NA,4,4LAST WEEK ,13WEEKS ON CHART
2,2,Maxi Priest,Close To You,5,14,NA,NA,NA,NA
3,1,Wilson Phillips,Release Me,1,14,NA,NA,NA,NA
4,1,Jon Bon Jovi ,"Blaze Of Glory (From ""Young Guns II"")",2,11,NA,NA,NA,NA
5,5,George Michael,Praying For Time,8,5,NA,NA,NA,NA
6,6,Phil Collins,Something Happened On The Way To Heaven,7,9,NA,NA,NA,NA
7,3,Bell Biv DeVoe,Do Me!,3,14,NA,NA,NA,NA
8,6,Prince,Thieves In The Temple,6,9,NA,NA,NA,NA
9,9,Paul Young,Oh Girl,11,12,NA,NA,NA,NA
10,10,Johnny Gill,"My, My, My",13,9,NA,NA,NA,NA
11,11,James Ingram,I Don't Have The Heart,19,9,NA,NA,NA,NA
12,12,Taylor Dayne,Heart Of Stone,14,9,NA,NA,NA,NA
13,13,Dino,Romeo,17,8,NA,NA,NA,NA
14,14,After 7,Can't Stop,16,10,NA,NA,NA,NA
15,15,Black Box,Everybody Everybody,18,9,NA,NA,NA,NA
16,16,Vanilla Ice,Ice Ice Baby,23,4,NA,NA,NA,NA
17,3,Poison,Unskinny Bop,10,13,NA,NA,NA,NA
18,4,M.C. Hammer,Have You Seen Her,9,14,NA,NA,NA,NA
19,19,The Righteous Brothers,Unchained Melody,24,6,NA,NA,NA,NA
20,20,Depeche Mode,Policy Of Truth,21,8,NA,NA,NA,NA
21,12,Cheap Trick,Can't Stop Falling Into Love,12,11,NA,NA,NA,NA
22,22,Pebbles,Giving You The Benefit,29,7,NA,NA,NA,NA
23,23,INXS, Suicide Blonde,33,4,NA,NA,NA,NA
24,24,Janet Jackson,Black Cat,32,3,NA,NA,NA,NA
25,25,The Adventures Of Stevie V,Dirty Cash (Money Talks),26,11,NA,NA,NA,NA
26,26,Lisa Stansfield,This Is The Right Time,28,7,NA,NA,NA,NA
27,1,Sweet Sensation,If Wishes Came True,15,16,NA,NA,NA,NA
28,28,Slaughter,Fly To the Angels,36,7,NA,NA,NA,NA
29,14,Kyper,Tic-Tac-Toe,25,14,NA,NA,NA,NA
30,30,Breathe,Say A Prayer,35,6,NA,NA,NA,NA
31,1,Mariah Carey,Vision Of Love,20,18,NA,NA,NA,NA
32,32,Tony Toni Tone,Feels Good,38,5,NA,NA,NA,NA
33,33,The Boys,Crazy,34,6,NA,NA,NA,NA
34,9,Faith No More ,Epic,27,15,NA,NA,NA,NA
35,35,"Glenn Medeiros Featuring Ray Parker, Jr.",All I'm Missing Is You,37,7,NA,NA,NA,NA
36,36,Mariah Carey,Love Takes Time,50,3,NA,NA,NA,NA
37,31,Indecent Obsession,Tell Me Something,31,10,NA,NA,NA,NA
38,38,Jude Cole,Time For Letting Go,40,9,NA,NA,NA,NA
39,39,Warrant,Cherry Pie,47,4,NA,NA,NA,NA
40,40,Alias,More Than Words Can Say,49,4,NA,NA,NA,NA
41,41,Michael Bolton,Georgia On My Mind,41,6,NA,NA,NA,NA
42,7,New Kids On The Block,Tonight,22,9,NA,NA,NA,NA
43,2,Janet Jackson,Come Back To Me,30,14,NA,NA,NA,NA
44,NA,M.C. Hammer,Pray,NA,NA,NA,NA,NA,NA
45,45,En Vogue,Lies,48,6,NA,NA,NA,NA
46,46,Concrete Blonde,Joey,54,7,NA,NA,NA,NA
47,42,Winger ,Can't Get Enuff,42,10,NA,NA,NA,NA
48,48,Candyman,Knockin' Boots,59,5,NA,NA,NA,NA
49,44,Vixen,How Much Love,44,8,NA,NA,NA,NA
50,50,Sydney Youngblood,I'd Rather Go Blind,58,6,NA,NA,NA,NA
51,51,Doc Box & B. Fresh, Slow Love,52,11,NA,NA,NA,NA
52,8,Go West,"King Of Wishful Thinking (From ""Pretty Woman"")",45,20,NA,NA,NA,NA
53,2,Billy Idol,"Cradle Of Love (From ""Ford Fairlane"")",46,22,NA,NA,NA,NA
54,NA,LL Cool J,The Boomin' System,NA,NA,NA,NA,NA,NA
55,55,Tyler Collins,Second Chance,63,5,NA,NA,NA,NA
56,9, The Time,Jerk Out,39,14,NA,NA,NA,NA
57,57,Snap!,Ooops Up,72,4,NA,NA,NA,NA
58,58,Billy Idol,L.A. Woman,67,4,NA,NA,NA,NA
59,20,Luke Featuring The 2 Live Crew,Banned In The U.S.A.,51,11,NA,NA,NA,NA
60,60,Cynthia & Johnny O ,Dream Boy/Dream Girl,68,5,NA,NA,NA,NA
61,61,Heart,Stranded,83,2,NA,NA,NA,NA
62,62,Soho,Hippychick,70,4,NA,NA,NA,NA
63,63,George LaMond ,Look Into My Eyes,65,7,NA,NA,NA,NA
64,64,Duran Duran,Violence Of Summer (Love's Taking Over),66,5,NA,NA,NA,NA
65,65,Deee-Lite,Groove Is In The Heart,82,3,NA,NA,NA,NA
66,42,Kid Frost,La Raza,57,13,NA,NA,NA,NA
67,2, En Vogue,Hold On,60,22,NA,NA,NA,NA
68,68,Gene Loves Jezebel,Jealous,71,7,NA,NA,NA,NA
69,NA,Daryl Hall John Oates,So Close,NA,NA,NA,NA,NA,NA
70,15,Stevie B,Love And Emotion,43,14,NA,NA,NA,NA
71,14,Keith Sweat,Make You Sweat,53,18,NA,NA,NA,NA
72,72,Tricia Leigh Fisher ,Empty Beach,73,6,NA,NA,NA,NA
73,73,Ms. Adventures,Undeniable,74,5,NA,NA,NA,NA
74,74,Damn Yankees,High Enough,89,2,NA,NA,NA,NA
75,75,David Cassidy,Lyin' To Myself,90,2,NA,NA,NA,NA
76,3,Johnny Gill ,Rub You The Right Way,64,21,NA,NA,NA,NA
77,2,Snap!,The Power,56,21,NA,NA,NA,NA
78,78,Motley Crue,Same Ol' Situation (S.O.S.),79,4,NA,NA,NA,NA
79,79,UB40,The Way You Do The Things You Do,86,3,NA,NA,NA,NA
80,80, The Human League,Heart Like A Wheel,93,2,NA,NA,NA,NA
81,55,The Whispers,Innocent,55,9,NA,NA,NA,NA
82,14,Mellow Man Ace,Mentirosa,62,21,NA,NA,NA,NA
83,76, Beats International,Won't Talk About It,76,6,NA,NA,NA,NA
84,11,Seduction,Could This Be Love,61,17,NA,NA,NA,NA
85,69,Louie Louie,I Wanna Get Back With You,69,7,NA,NA,NA,NA
86,44,Gloria Estefan,Cuts Both Ways,77,14,NA,NA,NA,NA
87,35,The West Coast Rap All-Stars,We're All In the Same Gang,75,15,NA,NA,NA,NA
88,88,Anita Baker,Soul Inspiration,95,2,NA,NA,NA,NA
89,NA,Elisa Fiorillo,On The Way Up,NA,NA,NA,NA,NA,NA
90,NA,Asia,Days Like These,NA,NA,NA,NA,NA,NA
91,18,Bruce Hornsby & The Range,Across The River,78,15,NA,NA,NA,NA
92,21,Bad English,Possession,80,17,NA,NA,NA,NA
93,81,Tiana,First True Love,91,12,NA,NA,NA,NA
94,47,Troop,All I Do Is Think Of You,84,13,NA,NA,NA,NA
95,92,The London Quireboys,I Don't Love You Anymore,92,2,NA,NA,NA,NA
96,65,TKA,I Won't Give Up On You,85,8,NA,NA,NA,NA
97,27,Brother Beyond,The Girl I Used To Know,81,15,NA,NA,NA,NA
98,NA,Caron Wheeler, Livin' In The Light,NA,NA,NA,NA,NA,NA
