rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Bone Thugs-N-Harmony,Tha Crossroads,NA,NA,2,NA,2WEEKS AT NO. 1,3WEEKS ON CHART
2,1,Mariah Carey,Always Be My Baby,2,8,NA,NA,NA,NA
3,1,Celine Dion,"Because You Loved Me (From ""Up Close & Personal"")",3,12,NA,NA,NA,NA
4,2,The Tony Rich Project,Nobody Knows,5,24,NA,NA,NA,NA
5,4,Alanis Morissette, Ironic,4,11,NA,NA,NA,NA
6,6,Tracy Chapman,Give Me One Reason,8,8,NA,NA,NA,NA
7,6,SWV,You're The One,6,6,NA,NA,NA,NA
8,8, Whitney Houston & CeCe Winans,"Count On Me (From ""Waiting To Exhale"")",9,10,NA,NA,NA,NA
9,5,Coolio,"1, 2, 3, 4 (Sumpin' New)",7,12,NA,NA,NA,NA
10,9,Gin Blossoms,Follow You Down/Til I Hear It From You,11,16,NA,NA,NA,NA
11,4,R. Kelly Featuring Ronald Isley ,Down Low (Nobody Has To Know),10,13,NA,NA,NA,NA
12,12,MC Lyte Featuring Xscape,"Keep On, Keepin' On (From ""Sunset Park"")",13,11,NA,NA,NA,NA
13,2,Brandy,"Sittin' Up In My Room (From ""Waiting To Exhale"")",12,22,NA,NA,NA,NA
14,14,Hootie & The Blowfish,Old Man & Me (When I Get To Heaven),14,5,NA,NA,NA,NA
15,15,George Michael,Fastlove,23,3,NA,NA,NA,NA
16,16,Jann Arden,"Insensitive (From ""Bed Of Roses"")",16,16,NA,NA,NA,NA
17,17,Junior M.A.F.I.A. Featuring The Notorious B.I.G.,Get Money,48,16,NA,NA,NA,NA
18,18,La Bouche,Sweet Dreams,18,9,NA,NA,NA,NA
19,2,Everything But The Girl,Missing,17,42,NA,NA,NA,NA
20,8,Busta Rhymes,Woo-Hah!! Got You All In Check/Everything Remains Raw,15,12,NA,NA,NA,NA
21,9, LL Cool J,Doin It,19,12,NA,NA,NA,NA
22,11,Joe,"All The Things (Your Man Won't Do) (From ""Don't Be A Menace..."")",21,16,NA,NA,NA,NA
23,20,Natalie Merchant,Wonder,20,25,NA,NA,NA,NA
24,16,BoDeans,"Closer To Free (From ""Party Of Five"") ",22,12,NA,NA,NA,NA
25,25,Color Me Badd,"The Earth, The Sun, The Rain",30,4,NA,NA,NA,NA
26,23,No Doubt,Just A Girl,24,24,NA,NA,NA,NA
27,27, Los Del Rio,Macarena (Bayside Boys Mix),36,23,NA,NA,NA,NA
28,12,The Smashing Pumpkins,1979,26,16,NA,NA,NA,NA
29,6,La Bouche,Be My Lover,25,29,NA,NA,NA,NA
