rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Bone Thugs-N-Harmony,Tha Crossroads,NA,NA,7,NA,7WEEKS AT NO. 1,8WEEKS ON CHART
2,2,Toni Braxton,You're Makin' Me High/Let It Flow,2,4,NA,NA,NA,NA
3,3,Tracy Chapman,Give Me One Reason,3,13,NA,NA,NA,NA
4,4, 2Pac Featuring K-Ci And JoJo,How Do U Want It/California Love,6,3,NA,NA,NA,NA
5,1,Mariah Carey,Always Be My Baby,4,13,NA,NA,NA,NA
6,1,Celine Dion,"Because You Loved Me (From ""Up Close & Personal"")",5,17,NA,NA,NA,NA
7,7,Adam Clayton & Larry Mullen,"Theme From Mission: Impossible (From ""Mission: Impossible"")",7,8,NA,NA,NA,NA
8,8,Los Del Rio,Macarena (Bayside Boys Mix),12,28,NA,NA,NA,NA
9,2,The Tony Rich Project,Nobody Knows,8,29,NA,NA,NA,NA
10,4,Alanis Morissette,Ironic,10,16,NA,NA,NA,NA
11,5,SWV,You're The One,9,11,NA,NA,NA,NA
12,12, Monica,Why I Love You So Much/Ain't Nobody,13,4,NA,NA,NA,NA
13,8,George Michael,Fastlove,11,8,NA,NA,NA,NA
14,14,Case Featuring Foxxy Brown,"Touch Me Tease Me (From ""The Nutty Professor"")",15,8,NA,NA,NA,NA
15,15,Quad City DJ's,C'mon N' Ride It (The Train),17,16,NA,NA,NA,NA
16,16,Total,Kissin' You,21,9,NA,NA,NA,NA
17,12,Jann Arden,"Insensitive (From ""Bed Of Roses"")",16,21,NA,NA,NA,NA
18,13,La Bouche,Sweet Dreams ,18,14,NA,NA,NA,NA
19,19,Jewel,Who Will Save Your Soul,20,5,NA,NA,NA,NA
20,9,Gin Blossoms,Follow You Down/Til I Hear It From You,19,21,NA,NA,NA,NA
21,21, Keith Sweat,Twisted,24,2,NA,NA,NA,NA
22,22,Crucial Conflict,Hay,27,8,NA,NA,NA,NA
23,21,Color Me Badd," The Earth, The Sun, The Rain",26,9,NA,NA,NA,NA
24,24,Robert Miles,Children,25,8,NA,NA,NA,NA
25,10,Metallica,Until It Sleeps,14,4,NA,NA,NA,NA
26,22,Jodeci,Get On Up,22,7,NA,NA,NA,NA
27,13,Hootie & The Blowfish,Old Man & Me (When I Get To Heaven),23,10,NA,NA,NA,NA
28,28,112 Featuring The Notorious B.I.G.,Only You,32,5,NA,NA,NA,NA
29,29,Coolio,"It's All The Way Live (Now) (From ""Eddie"") ",31,5,NA,NA,NA,NA
30,30,Michael Jackson,They Don't Care About Us,30,4,NA,NA,NA,NA
31,2,Brandy ,"Sittin' Up In My Room (From ""Waiting To Exhale"")",28,27,NA,NA,NA,NA
32,2,Everything But The Girl,Missing,29,47,NA,NA,NA,NA
33,33,LeAnn Rimes,Blue,56,2,NA,NA,NA,NA
34,10,MC Lyte Featuring Xscape,"Keep On, Keepin' On (From ""Sunset Park"")",33,16,NA,NA,NA,NA
35,35, Delinquent Habits,Tres Delinquentes,38,10,NA,NA,NA,NA
36,36,Dishwalla,Counting Blue Cars,44,13,NA,NA,NA,NA
37,37,Jars Of Clay,Flood,37,7,NA,NA,NA,NA
38,20,Natalie Merchant, Wonder,35,30,NA,NA,NA,NA
39,8,Whitney Houston & CeCe Winans,"Count On Me (From ""Waiting To Exhale"")",34,15,NA,NA,NA,NA
40,6,La Bouche,Be My Lover,41,34,NA,NA,NA,NA
41,41,Natalie Merchant,Jealousy,49,3,NA,NA,NA,NA
42,5,Coolio,"1, 2, 3, 4 (Sumpin' New)",39,17,NA,NA,NA,NA
43,32,Monifah,You,36,8,NA,NA,NA,NA
44,NA,Montell Jordan Featuring Slick Rick,"I Like (From ""The Nutty Professor"")",NA,NA,NA,NA,NA,NA
45,19,Collective Soul,The World I Know,43,33,NA,NA,NA,NA
46,12,The Smashing Pumpkins,1979,46,21,NA,NA,NA,NA
47,36,Immature,Please Don't Go,45,9,NA,NA,NA,NA
48,48,Billie Ray Martin,Your Loving Arms,51,21,NA,NA,NA,NA
49,16,BoDeans,"Closer To Free (From ""Party Of Five"")",42,17,NA,NA,NA,NA
50,23,No Doubt,Just A Girl,48,29,NA,NA,NA,NA
51,NA, The Smashing Pumpkins,"Tonight, Tonight",NA,NA,NA,NA,NA,NA
52,52,Bryan Adams, The Only Thing That Looks Good On Me Is You,54,6,NA,NA,NA,NA
53,53,Tevin Campbell,Back To The World,57,2,NA,NA,NA,NA
54,51,Gloria Estefan,Reach,55,11,NA,NA,NA,NA
55,4,R. Kelly Featuring Ronald Isley,Down Low (Nobody Has To Know),47,18,NA,NA,NA,NA
56,56,Cher,One By One,58,3,NA,NA,NA,NA
57,50,Jay-Z Featuring Foxxy Brown,Ain't No Nigga/Dead Presidents,50,13,NA,NA,NA,NA
58,8,Busta Rhymes,Woo-Hah!! Got You All In Check/Everything Remains Raw,53,17,NA,NA,NA,NA
59,33,Seal,Don't Cry,64,20,NA,NA,NA,NA
60,60,Sting,You Still Touch Me,66,7,NA,NA,NA,NA
61,43,Bush,"Machinehead (From ""Fear"")",59,12,NA,NA,NA,NA
62,62,Nas,If I Ruled The World,65,2,NA,NA,NA,NA
63,63,Puff Johnson,Forever More,63,7,NA,NA,NA,NA
64,22,Melissa Etheridge,I Want To Come Over,67,20,NA,NA,NA,NA
65,65,Donna Lewis,I Love You Always Forever,95,2,NA,NA,NA,NA
66,66,Jordan Hill,For The Love Of You,90,4,NA,NA,NA,NA
67,NA,All-4-One,"Someday (From ""The Hunchback Of Notre Dame"")",NA,NA,NA,NA,NA,NA
68,68,Everything But The Girl,Wrong,68,5,NA,NA,NA,NA
69,52,Angelina,Release Me,61,15,NA,NA,NA,NA
70,33,Lost Boyz,Renee,62,15,NA,NA,NA,NA
71,64,Luke,"Scarred (From ""Eddie"")",70,10,NA,NA,NA,NA
72,72,J'Son,I'll Never Stop Loving You,75,6,NA,NA,NA,NA
73,9,LL Cool J,Doin It,60,17,NA,NA,NA,NA
74,74,Men Of Vizion,House Keeper,79,5,NA,NA,NA,NA
75,NA,Beck,Where It's At,NA,NA,NA,NA,NA,NA
76,32,Spacehog,In The Meantime,73,13,NA,NA,NA,NA
77,24,Nonchalant,5 O'Clock,69,18,NA,NA,NA,NA
78,62,Lenny Kravitz,Can't Get You Off My Mind,76,15,NA,NA,NA,NA
79,67,Faith Evans,Ain't Nobody/Kissing You,74,12,NA,NA,NA,NA
80,80,Kristine W,One More Try,80,5,NA,NA,NA,NA
81,38,Tina Arena,Chains,71,11,NA,NA,NA,NA
82,82,Amber,This Is Your Night,93,3,NA,NA,NA,NA
83,NA,Maxi Priest Featuring Shaggy,That Girl,NA,NA,NA,NA,NA,NA
84,55,Garbage,Only Happy When It Rains,84,17,NA,NA,NA,NA
85,85,Los Del Mar,Macarena,92,2,NA,NA,NA,NA
86,39,Lionel Richie,Don't Wanna Lose You,77,12,NA,NA,NA,NA
87,53,"""Weird Al"" Yankovic",Amish Paradise,81,14,NA,NA,NA,NA
88,37,H-Town,"A Thin Line Between Love & Hate (From ""A Thin Line..."")",72,20,NA,NA,NA,NA
89,87,Gravity Kills,"Guilty (From ""Seven"")",89,12,NA,NA,NA,NA
90,10,D'Angelo,Lady,78,18,NA,NA,NA,NA
91,83,Mona Lisa,You Said,83,2,NA,NA,NA,NA
92,NA, Jeff Foxworthy With Alan Jackson,Redneck Games,NA,NA,NA,NA,NA,NA
93,87, Cypress Hill,Boom Biddy Bye Bye,87,2,NA,NA,NA,NA
94,79,Brooks & Dunn,My Maria,88,10,NA,NA,NA,NA
95,24,Chantay Savage,I Will Survive,82,20,NA,NA,NA,NA
96,NA,Mista,Blackberry Molasses,NA,NA,NA,NA,NA,NA
97,67,Genius/GZA Featuring Method Man,Shadowboxin',85,13,NA,NA,NA,NA
98,85,Everclear,Heartspark Dollarsign,94,7,NA,NA,NA,NA
99,90,Master P,Mr. Ice Cream Man,97,8,NA,NA,NA,NA
100,72,Kris Kross,Live And Die For Hip Hop,86,10,NA,NA,NA,NA
