rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,All-4-One,I Swear,NA,NA,7,NA,7WEEKS AT NO. 1,11WEEKS ON CHART
2,2,Warren G & Nate Dogg,"Regulate (From ""Above The Rim"")",3,11,NA,NA,NA,NA
3,2,Janet Jackson,"Any Time, Any Place/And On And On",2,6,NA,NA,NA,NA
4,4,Ace Of Base,Don't Turn Around,4,9,NA,NA,NA,NA
5,5,Aaliyah,Back & Forth,6,10,NA,NA,NA,NA
6,2,Madonna,"I'll Remember (From ""With Honors"")",5,14,NA,NA,NA,NA
7,7,Toni Braxton, You Mean The World To Me,7,14,NA,NA,NA,NA
8,8,Lisa Loeb & Nine Stories,"Stay (I Missed You) (From ""Reality Bites"")",10,9,NA,NA,NA,NA
9,6,Big Mountain,"Baby I Love Your Way (From ""Reality Bites"")",9,19,NA,NA,NA,NA
10,10,Jon Secada,If You Go ,13,9,NA,NA,NA,NA
11,11,Elton John,"Can You Feel The Love Tonight (From ""The Lion King"")",16,7,NA,NA,NA,NA
12,12,Mariah Carey,Anytime You Need A Friend,12,6,NA,NA,NA,NA
13,1,Ace Of Base,The Sign,8,27,NA,NA,NA,NA
14,13,R. Kelly,Your Body's Callin',15,8,NA,NA,NA,NA
15,3,Prince,The Most Beautiful Girl In The World,11,18,NA,NA,NA,NA
16,16,Da Brat,Funkdafied,20,5,NA,NA,NA,NA
17,17,Collective Soul,Shine,18,9,NA,NA,NA,NA
18,18,Coolio,Fantastic Voyage,35,5,NA,NA,NA,NA
19,4,Enigma,Return To Innocence,14,18,NA,NA,NA,NA
20,17,Tim McGraw,Don't Take The Girl,17,7,NA,NA,NA,NA
21,21,Aaron Hall,I Miss You,23,8,NA,NA,NA,NA
22,22,John Mellencamp With Me'Shell Ndegeocello,Wild Night,27,6,NA,NA,NA,NA
23,19,Joshua Kadison,Beautiful In My Eyes,22,12,NA,NA,NA,NA
24,9,Tevin Campbell,I'm Ready,19,17,NA,NA,NA,NA
25,25,Aerosmith,Crazy,30,7,NA,NA,NA,NA
26,18,SWV,"Anything (From ""Above The Rim"") ",21,13,NA,NA,NA,NA
27,27,Erasure,Always,29,10,NA,NA,NA,NA
28,23,Celine Dion,Misled,24,10,NA,NA,NA,NA
29,20,Heavy D & The Boyz ,Got Me Waiting,28,15,NA,NA,NA,NA
30,1,R. Kelly,Bump N' Grind,25,22,NA,NA,NA,NA
31,31,Melissa Etheridge,Come To My Window,32,19,NA,NA,NA,NA
32,22,General Public,"I'll Take You There (From ""Threesome"")",26,13,NA,NA,NA,NA
33,33,Aretha Franklin,Willing To Forgive,42,8,NA,NA,NA,NA
34,34,Ahmad,Back In The Day,40,6,NA,NA,NA,NA
35,34,M People,Moving On Up,34,9,NA,NA,NA,NA
36,3,Salt-N-Pepa Featuring En Vogue,Whatta Man,33,24,NA,NA,NA,NA
37,10,Beck,Loser,31,23,NA,NA,NA,NA
38,4,Crash Test Dummies,Mmm Mmm Mmm Mmm,37,23,NA,NA,NA,NA
39,39,Shai,"The Place Where You Belong (From ""Beverly Hills Cop III"")",48,5,NA,NA,NA,NA
