rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Los Del Rio,Macarena (Bayside Boys Mix),NA,NA,3,NA,3WEEKS AT NO. 1,35WEEKS ON CHART
2,2,Keith Sweat,Twisted,4,9,NA,NA,NA,NA
3,3, Quad City DJ's,C'mon N' Ride It (The Train),8,23,NA,NA,NA,NA
4,1,Toni Braxton,You're Makin' Me High/Let It Flow,2,11,NA,NA,NA,NA
5,5,Eric Clapton,Change The World,6,5,NA,NA,NA,NA
6,6,LL Cool J,Loungin,10,7,NA,NA,NA,NA
7,5,R. Kelly,I Can't Sleep Baby (If I),7,6,NA,NA,NA,NA
8,1,2Pac Featuring K-Ci And JoJo,How Do U Want It/California Love,3,10,NA,NA,NA,NA
9,9,Donna Lewis ,I Love You Always Forever,12,9,NA,NA,NA,NA
10,3,Tracy Chapman,Give Me One Reason,5,20,NA,NA,NA,NA
11,6,Alanis Morissette,You Learn/You Oughta Know,9,4,NA,NA,NA,NA
12,11,Jewel,Who Will Save Your Soul,11,12,NA,NA,NA,NA
13,12,OutKast ,Elevators (Me & You),13,4,NA,NA,NA,NA
14,12,Jann Arden,"Insensitive (From ""Bed Of Roses"")",14,28,NA,NA,NA,NA
15,15,Dishwalla,Counting Blue Cars,19,20,NA,NA,NA,NA
16,16,112 Featuring The Notorious B.I.G.,Only You,16,12,NA,NA,NA,NA
17,9, Monica,Why I Love You So Much/Ain't Nobody,17,11,NA,NA,NA,NA
18,1,Celine Dion,"Because You Loved Me (From ""Up Close & Personal"")",15,24,NA,NA,NA,NA
19,12,Total,Kissin' You,18,16,NA,NA,NA,NA
20,1,Mariah Carey,Always Be My Baby,20,20,NA,NA,NA,NA
21,21,Maxi Priest Featuring Shaggy,That Girl,26,8,NA,NA,NA,NA
22,22,No Mercy,Where Do You Go,32,7,NA,NA,NA,NA
23,4,Alanis Morissette,Ironic ,24,23,NA,NA,NA,NA
24,2,The Tony Rich Project,Nobody Knows,22,36,NA,NA,NA,NA
25,21,Robert Miles,Children,21,15,NA,NA,NA,NA
