rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Will Smith,Gettin' Jiggy Wit It,NA,NA,NA,2,2LAST WEEK ,3WEEKS ON CHART
2,1,Celine Dion,My Heart Will Go On,1,3,NA,NA,NA,NA
3,1,Usher,Nice & Slow,3,8,NA,NA,NA,NA
4,4,Destiny's Child,"No, No, No",6,16,NA,NA,NA,NA
5,1,Savage Garden,Truly Madly Deeply,5,15,NA,NA,NA,NA
6,6,K.P. & Envyi,Swing My Way,7,12,NA,NA,NA,NA
7,1,Janet,Together Again,4,13,NA,NA,NA,NA
8,8,Mase Featuring Total, What You Want,9,7,NA,NA,NA,NA
9,9,Wyclef Jean,Gone Till November,12,6,NA,NA,NA,NA
10,2,LeAnn Rimes,How Do I Live,10,39,NA,NA,NA,NA
11,6,Uncle Sam,I Don't Ever Want To See You Again,8,19,NA,NA,NA,NA
12,12,Lord Tariq & Peter Gunz,Deja Vu [Uptown Baby],15,14,NA,NA,NA,NA
13,13,Jimmy Ray,Are You Jimmy Ray?,17,4,NA,NA,NA,NA
14,14,Next,Too Close,22,5,NA,NA,NA,NA
15,9,Spice Girls,Too Much,11,5,NA,NA,NA,NA
16,2,Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase),Been Around The World,14,15,NA,NA,NA,NA
17,17,Public Announcement, Body Bumpin' Yippie-Yi-Yo,23,4,NA,NA,NA,NA
18,9,Third Eye Blind,How's It Going To Be,16,15,NA,NA,NA,NA
19,19,Loreena McKennitt,The Mummers' Dance,19,2,NA,NA,NA,NA
20,7,Boyz II Men,A Song For Mama ,13,14,NA,NA,NA,NA
21,11,Paula Cole,I Don't Want To Wait,18,20,NA,NA,NA,NA
22,15,Billie Myers,Kiss The Rain,21,19,NA,NA,NA,NA
23,23,'N Sync,I Want You Back,25,2,NA,NA,NA,NA
24,24,Shania Twain,You're Still The One,26,5,NA,NA,NA,NA
25,2,Usher,You Make Me Wanna...,20,30,NA,NA,NA,NA
26,26,"Master P Feat. Fiend, Silkk The Shocker, Mia X & Mystikal",Make Em' Say Uhh!,28,7,NA,NA,NA,NA
27,27,Aerosmith,Pink,29,3,NA,NA,NA,NA
28,1,Elton John,Candle In The Wind 1997/Something About The Way You Look Tonight,24,23,NA,NA,NA,NA
29,25,INOJ/LATHUN,Love You Down,30,6,NA,NA,NA,NA
30,7,Robyn,Show Me Love,31,18,NA,NA,NA,NA
31,18,LL Cool J,Father,27,7,NA,NA,NA,NA
32,28,Queen Pen Featuring Eric Williams,All My Love,34,6,NA,NA,NA,NA
33,33,Sylk-E. Fyne Featuring Chill,Romeo And Juliet,50,5,NA,NA,NA,NA
34,34,JD Featuring Da Brat,The Party Continues,39,2,NA,NA,NA,NA
35,6, Chumbawamba,Tubthumping,35,27,NA,NA,NA,NA
36,36,All Saints,I Know Where It's At,36,7,NA,NA,NA,NA
37,4,Third Eye Blind,Semi-Charmed Life,38,37,NA,NA,NA,NA
38,17,Lisa Loeb,I Do,37,20,NA,NA,NA,NA
39,30,The Lox,If You Think I'm Jiggy,33,6,NA,NA,NA,NA
40,9,Busta Rhymes,Dangerous,32,10,NA,NA,NA,NA
41,2,Backstreet Boys,Quit Playing Games (With My Heart),42,38,NA,NA,NA,NA
42,27,Nu Flavor,Heaven,41,23,NA,NA,NA,NA
43,NA,Aretha Franklin,A Rose Is Still A Rose,NA,NA,NA,NA,NA,NA
44,11,Sister Hazel,All For You,48,36,NA,NA,NA,NA
45,4,LSG,My Body,45,20,NA,NA,NA,NA
46,29,Jon B,They Don't Know,49,7,NA,NA,NA,NA
47,47,Somethin' For The People, All I Do,53,4,NA,NA,NA,NA
48,48,DMX Featuring Sheek Of The Lox,Get At Me Dog,52,3,NA,NA,NA,NA
49,5,Mase,Feel So Good,43,20,NA,NA,NA,NA
50,46,Meredith Brooks,What Would Happen,46,3,NA,NA,NA,NA
51,28,Sarah McLachlan,Sweet Surrender,44,5,NA,NA,NA,NA
52,13,Dru Hill,We're Not Making Love No More,40,14,NA,NA,NA,NA
53,48,Blessid Union Of Souls, Light In Your Eyes,54,5,NA,NA,NA,NA
54,9,Hanson,I Will Come To You,51,16,NA,NA,NA,NA
55,21,Pearl Jam,Given To Fly,55,8,NA,NA,NA,NA
56,31,Ol Skool [Featuring Keith Sweat & Xscape],Am I Dreaming,47,6,NA,NA,NA,NA
57,57,Jay-Z Featuring BLACKstreet,The City Is Mine,96,7,NA,NA,NA,NA
58,58,Smooth,Strawberries,60,4,NA,NA,NA,NA
59,59,Anita Cochran (Duet With Steve Wariner),What If I Said,59,11,NA,NA,NA,NA
60,52,Militia,Burn,58,10,NA,NA,NA,NA
61,NA,Jo Dee Messina,I'm Alright,NA,NA,NA,NA,NA,NA
62,37,Alana Davis,32 Flavors,56,15,NA,NA,NA,NA
63,45,Richard Marx & Donna Lewis,At The Beginning,63,19,NA,NA,NA,NA
64,64,Keith Washington,Bring It On,65,2,NA,NA,NA,NA
65,18,Spice Girls,Spice Up Your Life,57,19,NA,NA,NA,NA
66,66,Clay Walker,Then What?,71,6,NA,NA,NA,NA
67,67,Montell Jordan Feat. Master P & Silkk The Shocker,Let's Ride,84,2,NA,NA,NA,NA
68,32,She Moves,Breaking All The Rules,61,19,NA,NA,NA,NA
69,26,The Notorious B.I.G.,Going Back To Cali,62,15,NA,NA,NA,NA
70,70,Mono,Life In Mono,70,5,NA,NA,NA,NA
71,56,WC From Westside Connection,Just Clownin',64,14,NA,NA,NA,NA
72,67,David Kersh,If I Never Stop Loving You,67,5,NA,NA,NA,NA
73,73,Jody Watley, Off The Hook,73,4,NA,NA,NA,NA
74,68,Barenaked Ladies,Brian Wilson,74,17,NA,NA,NA,NA
75,59,KAI,Say You'll Stay,66,13,NA,NA,NA,NA
76,63,Lutricia McNeal,Ain't That Just The Way,68,11,NA,NA,NA,NA
77,28,Metallica,The Memory Remains,69,16,NA,NA,NA,NA
78,NA,Deja Vu,My Heart Will Go On,NA,NA,NA,NA,NA,NA
79,72,Born Jamericans,Send My Love/Send One Your Love,72,6,NA,NA,NA,NA
80,70,Mic Geronimo Featuring DMX & Black Rob,Nothin' Move But The Money,76,4,NA,NA,NA,NA
81,81,Fruit De La Passion,Tic Tic Tac,81,6,NA,NA,NA,NA
82,NA,Mya & Sisqo,It's All About Me,NA,NA,NA,NA,NA,NA
83,57,Big Punisher,I'm Not A Player,77,20,NA,NA,NA,NA
84,23,Aqua,Lollipop (Candyman),75,14,NA,NA,NA,NA
85,NA,Elusion,Reality,NA,NA,NA,NA,NA,NA
86,40,Shania Twain,Don't Be Stupid (You Know I Love You),78,15,NA,NA,NA,NA
87,87,Phajja ,"So Long (Well, Well, Well)",87,4,NA,NA,NA,NA
88,50,Reba McEntire,What If,79,14,NA,NA,NA,NA
89,89,Kim Sanders,Jealousy,89,6,NA,NA,NA,NA
90,90,Daryle Singletary,The Note,90,3,NA,NA,NA,NA
91,59,Sting & The Police,Roxanne `97 - Puff Daddy Remix,82,12,NA,NA,NA,NA
92,77,Dixie Chicks,I Can Love You Better,83,7,NA,NA,NA,NA
93,NA,Beenie Man,Who Am I,NA,NA,NA,NA,NA,NA
94,94,The Rolling Stones,Saint Of Me,94,2,NA,NA,NA,NA
95,88,Kinsu,Tha Hop,91,8,NA,NA,NA,NA
96,80,Rockell,In A Dream,80,8,NA,NA,NA,NA
97,86,Wade Hayes,The Day That She Left Tulsa (In A Chevy),92,5,NA,NA,NA,NA
98,75,"LL Cool J Featuring Method Man, Redman, DMX, Canibus And Master P","4, 3, 2, 1",86,12,NA,NA,NA,NA
99,58,Kimberly Scott,Tuck Me In,88,14,NA,NA,NA,NA
100,75,Lysette,"Young, Sad And Blue",95,10,NA,NA,NA,NA
