rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Prince And The N.P.G.,Cream,NA,NA,2,NA,2WEEKS AT NO. 1,8WEEKS ON CHART
2,2,Bryan Adams,Can't Stop This Thing We Started,3,10,NA,NA,NA,NA
3,3,Michael Bolton,When A Man Loves A Woman,5,6,NA,NA,NA,NA
4,4,Boyz II Men,It's So Hard To Say Goodbye To Yesterday,8,9,NA,NA,NA,NA
5,5,P.M. Dawn,Set Adrift On Memory Bliss,11,5,NA,NA,NA,NA
6,6, Roberta Flack With Maxi Priest,Set The Night To Music,10,9,NA,NA,NA,NA
7,6,Naughty By Nature,O.P.P.,6,11,NA,NA,NA,NA
8,8,Amy Grant,That's What Love Is For,17,8,NA,NA,NA,NA
9,1,Karyn White,Romantic,2,14,NA,NA,NA,NA
10,10,Guns N' Roses,Don't Cry,13,9,NA,NA,NA,NA
11,11,Curtis Stigers,I Wonder Why,16,11,NA,NA,NA,NA
12,10,Chesney Hawkes,The One And Only,12,16,NA,NA,NA,NA
13,13,Paula Abdul,Blowing Kisses In The Wind,21,5,NA,NA,NA,NA
14,14,Tony Terry,With You,18,21,NA,NA,NA,NA
15,15,Salt-N-Pepa, Let's Talk About Sex,20,13,NA,NA,NA,NA
16,2,Natural Selection,Do Anything,9,15,NA,NA,NA,NA
17,17,Nia Peeples,Street Of Dreams,22,6,NA,NA,NA,NA
18,1,Mariah Carey,Emotions,7,12,NA,NA,NA,NA
19,19,John Mellencamp,Get A Leg Up,23,7,NA,NA,NA,NA
20,4,Extreme,Hole Hearted,14,16,NA,NA,NA,NA
21,21,EMF,Lies,27,8,NA,NA,NA,NA
22,22,D.J. Jazzy Jeff & The Fresh Prince,Ring My Bell,26,6,NA,NA,NA,NA
23,4,Jesus Jones,Real Real Real,4,13,NA,NA,NA,NA
24,24,Richard Marx,Keep Coming Back,34,3,NA,NA,NA,NA
25,9,Luther Vandross,Don't Want To Be A Fool,15,16,NA,NA,NA,NA
26,16,Metallica,Enter Sandman,24,13,NA,NA,NA,NA
27,27,Simply Red, Something Got Me Started,32,8,NA,NA,NA,NA
28,28,Color Me Badd,All 4 Love,37,2,NA,NA,NA,NA
29,29,Genesis ,No Son Of Mine,40,3,NA,NA,NA,NA
30,28,Russ Irwin,My Heart Belongs To You,28,10,NA,NA,NA,NA
31,31,CeCe Peniston,Finally,39,8,NA,NA,NA,NA
32,32,Big Audio, Rush,35,9,NA,NA,NA,NA
33,33,Van Halen,Top Of The World,36,6,NA,NA,NA,NA
34,13,Rhythm Syndicate,Hey Donna,19,11,NA,NA,NA,NA
35,35, Geto Boys,Mind Playing Tricks On Me,38,7,NA,NA,NA,NA
36,36,Gloria Estefan,Live For Loving You,45,6,NA,NA,NA,NA
37,37,Jodeci,Forever My Lady,46,4,NA,NA,NA,NA
38,38,Rod Stewart,Broken Arrow,43,5,NA,NA,NA,NA
39,5,Firehouse,Love Of A Lifetime,30,21,NA,NA,NA,NA
40,5,Bonnie Raitt,Something To Talk About,25,18,NA,NA,NA,NA
41,41,The Farm,Groovy Train,44,8,NA,NA,NA,NA
42,NA,Mariah Carey,Can't Let Go,NA,NA,NA,NA,NA,NA
43,43,Marky Mark & The Funky Bunch,Wildside,47,2,NA,NA,NA,NA
44,18,Vanessa Williams,Running Back To You,29,15,NA,NA,NA,NA
45,1,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,Good Vibrations,31,18,NA,NA,NA,NA
46,46,Lisa Stansfield,Change,62,3,NA,NA,NA,NA
47,47,Angelica,Angel Baby,48,5,NA,NA,NA,NA
48,48,Roxette,Spending My Time,53,4,NA,NA,NA,NA
49,49,Tracie Spencer ,Tender Kisses,51,5,NA,NA,NA,NA
50,8,Aaron Neville,Everybody Plays The Fool,33,18,NA,NA,NA,NA
51,51,Blue Train,All I Need Is You,54,7,NA,NA,NA,NA
52,52,Shabba Ranks (Featuring Maxi Priest),Housecall,55,4,NA,NA,NA,NA
53,52,Public Enemy,Can't Truss It,52,5,NA,NA,NA,NA
54,34,Jasmine Guy,Just Want To Hold You,42,16,NA,NA,NA,NA
55,55,Lita Ford, Shot Of Poison,64,3,NA,NA,NA,NA
56,56,Cher,Save Up All Your Tears,59,5,NA,NA,NA,NA
57,49,Lisette Melendez,A Day In My Life (Without You),49,8,NA,NA,NA,NA
58,1,Color Me Badd,I Adore Mi Amor,41,17,NA,NA,NA,NA
59,59,M.C. Hammer,2 Legit 2 Quit,61,2,NA,NA,NA,NA
60,60,Motley Crue,Home Sweet Home,72,2,NA,NA,NA,NA
61,61,The Storm,I've Got A Lot To Learn About Love,68,4,NA,NA,NA,NA
62,3,Boyz II Men,Motownphilly,50,23,NA,NA,NA,NA
63,63,The 2 Live Crew,Pop That Coochie ,65,3,NA,NA,NA,NA
64,1,Bryan Adams,(Everything I Do) I Do It For You,60,21,NA,NA,NA,NA
65,65,The KLF,What Time Is Love?,70,4,NA,NA,NA,NA
66,66,C+C Music Factory Presents Zelma Davis,Just A Touch Of Love,87,2,NA,NA,NA,NA
67,67,Kenny Loggins,Conviction Of The Heart,71,4,NA,NA,NA,NA
68,68,U2,The Fly,74,2,NA,NA,NA,NA
69,28,Bad Company ,Walk Through Fire,57,13,NA,NA,NA,NA
70,11,Heavy D & The Boyz,Now That We Found Love,58,21,NA,NA,NA,NA
71,71,Scorpions,Send Me An Angel,82,2,NA,NA,NA,NA
72,51,Corina,Whispers ,56,8,NA,NA,NA,NA
73,73,Belinda Carlisle,Do You Feel Like I Feel?,78,4,NA,NA,NA,NA
74,74,Tevin Campbell,Tell Me What You Want Me To Do,93,2,NA,NA,NA,NA
75,75, Crowded House,Fall At Your Feet,79,5,NA,NA,NA,NA
76,76,Lenny Kravitz,Stand By My Woman,81,5,NA,NA,NA,NA
77,42,Bad English,Straight To Your Heart,69,12,NA,NA,NA,NA
78,78,Icy Blu,I Wanna Be Your Girl,85,3,NA,NA,NA,NA
79,NA,Digital Underground,Kiss You Back,NA,NA,NA,NA,NA,NA
80,80,Marc Cohn,True Companion,88,3,NA,NA,NA,NA
81,21,Prince And The N.P.G.,Gett Off,63,14,NA,NA,NA,NA
82,82,Voice Of The Beehive,Monsters And Angels ,91,3,NA,NA,NA,NA
83,46,K.M.C. KRU,The Devil Came Up To Michigan,73,12,NA,NA,NA,NA
84,NA,Kym Sims,Too Blind To See It,NA,NA,NA,NA,NA,NA
85,60,Michael W. Smith,For You,80,10,NA,NA,NA,NA
86,4,Scorpions ,Wind Of Change,67,25,NA,NA,NA,NA
87,86,Grandmaster Slice,Thinking Of You,94,4,NA,NA,NA,NA
88,NA,Firehouse,All She Wrote,NA,NA,NA,NA,NA,NA
89,NA,Kid 'N Play,Ain't Gonna Hurt Nobody,NA,NA,NA,NA,NA,NA
90,67,M.C. Breed & D.F.C.,Ain't No Future In Yo' Fronting,89,10,NA,NA,NA,NA
91,86,Robbie Nevil, For Your Mind,86,4,NA,NA,NA,NA
92,NA,The Party,In My Dreams,NA,NA,NA,NA,NA,NA
93,8,Cathy Dennis,Too Many Walls,76,20,NA,NA,NA,NA
94,35,Billy Falcon,Power Windows,75,14,NA,NA,NA,NA
95,95,Smokey Robinson,Double Good Everything,99,2,NA,NA,NA,NA
96,NA,Stacy Earl,Love Me All Up,NA,NA,NA,NA,NA,NA
97,10,Martika,Love. . .Thy Will Be Done,66,15,NA,NA,NA,NA
98,67,The Commitments,Try A Little Tenderness,77,4,NA,NA,NA,NA
99,99,Tom Petty And The Heartbreakers,Into The Great Wide Open,NA,1,NA,NA,NA,NA
100,96,Stevie B,Forever More,96,4,NA,NA,NA,NA
