rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Ricky Martin,Livin' La Vida Loca,NA,NA,NA,8,8LAST WEEK ,4WEEKS ON CHART
2,1,TLC,No Scrubs,1,12,NA,NA,NA,NA
3,2,Sixpence None The Richer,Kiss Me,2,14,NA,NA,NA,NA
4,3,Sugar Ray,Every Morning,4,18,NA,NA,NA,NA
5,1,Cher,Believe ,3,21,NA,NA,NA,NA
6,3,Busta Rhymes Featuring Janet,What's It Gonna Be?!,5,9,NA,NA,NA,NA
7,2,Whitney Houston Feat. Faith Evans & Kelly Price,Heartbreak Hotel,6,20,NA,NA,NA,NA
8,8,Goo Goo Dolls,Slide,9,23,NA,NA,NA,NA
9,1,Monica, Angel Of Mine,7,23,NA,NA,NA,NA
10,10,JT Money Featuring Sole,Who Dat,18,3,NA,NA,NA,NA
11,10,Tim McGraw,Please Remember Me,10,6,NA,NA,NA,NA
12,12,Lenny Kravitz,Fly Away,15,23,NA,NA,NA,NA
13,13,Jordan Knight,Give It To You,16,6,NA,NA,NA,NA
14,14,Everlast,What It's Like,14,21,NA,NA,NA,NA
15,15,112 Featuring Lil'z,Anywhere,17,8,NA,NA,NA,NA
16,12,Tyrese,Sweet Lady,12,16,NA,NA,NA,NA
17,13,Silk,If You (Lovin' Me),13,9,NA,NA,NA,NA
18,1,Britney Spears,...Baby One More Time,21,25,NA,NA,NA,NA
19,4,Sarah McLachlan,Angel,19,23,NA,NA,NA,NA
20,20,98 Degrees,The Hardest Thing,25,7,NA,NA,NA,NA
21,4,Mariah Carey,I Still Believe,11,14,NA,NA,NA,NA
22,5,Backstreet Boys,All I Have To Give ,22,15,NA,NA,NA,NA
23,23,Backstreet Boys,I Want It That Way,34,3,NA,NA,NA,NA
24,9,B*Witched,C'est La Vie,20,12,NA,NA,NA,NA
25,25,Shania Twain,That Don't Impress Me Much,35,14,NA,NA,NA,NA
26,24,matchbox 20,Back 2 Good,24,20,NA,NA,NA,NA
27,26,Vengaboys,We Like To Party!,28,13,NA,NA,NA,NA
28,9,Faith Evans Featuring Puff Daddy,All Night Long,23,14,NA,NA,NA,NA
29,5,Eagle-Eye Cherry,Save Tonight,31,23,NA,NA,NA,NA
30,21,Lauryn Hill,Ex-Factor,30,18,NA,NA,NA,NA
31,10,Jesse Powell,You,27,12,NA,NA,NA,NA
32,27,Kenny Chesney,How Forever Feels,32,14,NA,NA,NA,NA
33,10,Joey McIntyre,Stay The Same,26,11,NA,NA,NA,NA
34,34,Mark Wills,Wish You Were Here,36,10,NA,NA,NA,NA
35,35,Blaque,808,57,4,NA,NA,NA,NA
36,36,Brandy,Almost Doesn't Count,54,3,NA,NA,NA,NA
37,37,Andy Griggs,You Won't Ever Be Lonely,46,7,NA,NA,NA,NA
38,38,Maxwell,Fortunate,53,5,NA,NA,NA,NA
39,19,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Can I Get A...,37,32,NA,NA,NA,NA
40,12,Shanice,When I Close My Eyes,29,7,NA,NA,NA,NA
41,41,Fatboy Slim,Praise You,48,9,NA,NA,NA,NA
42,42,Total,Sitting Home,51,5,NA,NA,NA,NA
43,43,Alan Jackson,Gone Crazy,47,9,NA,NA,NA,NA
44,44,Sawyer Brown,Drive Me Wild,45,11,NA,NA,NA,NA
45,38,Lee Ann Womack,I'll Think Of A Reason Later,38,11,NA,NA,NA,NA
46,28,Mya,My First Night With You,42,8,NA,NA,NA,NA
47,18,Silkk The Shocker Featuring Mystikal,It Ain't My Fault 1 & 2,41,10,NA,NA,NA,NA
48,39,Chad Brock,Ordinary Life,39,12,NA,NA,NA,NA
49,21,Dru Hill,These Are The Times,33,21,NA,NA,NA,NA
50,50,Steve Wariner,Two Teardrops,58,6,NA,NA,NA,NA
51,51,Ty Herndon,Hands Of A Working Man,52,8,NA,NA,NA,NA
52,29,Divine,One More Try,43,6,NA,NA,NA,NA
53,53,Collin Raye,Anyone Else,56,9,NA,NA,NA,NA
54,54,Shania Twain,Man! I Feel Like A Woman!,61,4,NA,NA,NA,NA
55,55,George Strait,Write This Down,73,3,NA,NA,NA,NA
56,49, Ginuwine,What's So Different,50,12,NA,NA,NA,NA
57,57,Sheryl Crow,Anything But Down,70,5,NA,NA,NA,NA
58,58,Dave Hollister,My Favorite Girl,77,5,NA,NA,NA,NA
59,59,Jewel,Down So Long,64,4,NA,NA,NA,NA
60,60,K-Ci & JoJo,Life,63,8,NA,NA,NA,NA
61,61,Garbage,Special,62,7,NA,NA,NA,NA
62,62,Nas Featuring Puff Daddy,Hate Me Now,69,3,NA,NA,NA,NA
63,56,Orgy,Blue Monday,71,11,NA,NA,NA,NA
64,64,Montgomery Gentry,Hillbilly Shoes,66,7,NA,NA,NA,NA
65,47,BLACKstreet With Janet,Girlfriend/Boyfriend,55,9,NA,NA,NA,NA
66,55,Eric Benet Featuring Faith Evans,Georgy Porgy,60,8,NA,NA,NA,NA
67,67,'N Sync,I Drive Myself Crazy,78,3,NA,NA,NA,NA
68,68,Lila McCann,With You,76,6,NA,NA,NA,NA
69,69,702,Where My Girls At?,90,2,NA,NA,NA,NA
70,70, Terri Clark,Everytime I Cry,74,6,NA,NA,NA,NA
71,67,Raphael Saadiq & Q-Tip,Get Involved,67,6,NA,NA,NA,NA
